MU,N,S0,S_final_max,alpha,alpha_c_teorico,barrido,brazo,delta_struct,k_micro,lambda_max_G,lambda_puro,n_aristas,n_vivos_fin,persiste_puro,precision,semilla,sobrevive_finito,sobrevive_ge2,tau_final
0.01,8,1.0,0.024321436012358005,0.03613424570256774,0.04409824925923263,A_alpha,REAL,124.82465048448775,500,4.581138830084192,-0.0070756044362224,9,7,0,float64,3,1,1,500
0.01,8,1.0,0.36125578666005126,0.03613424570256774,0.03858242537879851,A_alpha,REAL,331.57750958016277,500,5.236067977499788,-0.0018741282433040196,15,7,0,float64,4,1,1,500
0.01,8,1.0,0.05931334660361906,0.03613424570256774,0.05449538250299351,A_alpha,REAL,125.778103487521,500,3.7071067811865483,-0.0054602733199117705,9,6,0,float64,5,1,1,500
0.01,8,1.0,0.08303815400248532,0.03613424570256774,0.05449538250299351,A_alpha,REAL,138.97162034525851,500,3.7071067811865483,-0.005376032952153724,11,7,0,float64,6,1,1,500
0.01,8,1.0,0.1212812137185928,0.03613424570256774,0.05449538250299351,A_alpha,REAL,165.93967975902015,500,3.707106781186549,-0.004690724318155331,13,7,0,float64,7,1,1,500
0.01,8,1.0,0.014576487105195957,0.03613424570256774,0.03944689815669394,A_alpha,REAL,125.34928477420131,500,5.121320343559643,-0.006193997712430614,6,5,0,float64,8,1,1,500
0.01,8,1.0,0.02869620308986725,0.03613424570256774,0.05449538250299353,A_alpha,REAL,108.46156379797353,500,3.707106781186547,-0.00666536504771726,7,6,0,float64,9,1,1,500
0.01,8,1.0,0.02856581324378884,0.03613424570256774,0.044098249259232634,A_alpha,REAL,122.69460175606575,500,4.581138830084191,-0.005520242991268461,6,5,0,float64,10,1,1,500
0.01,8,1.0,0.0057952607382454335,0.03613424570256774,0.050505050505050504,A_alpha,BARAJADO,129.25046021390057,500,4.0,-0.010501794295911217,28,8,0,float64,1,1,1,500
0.01,8,1.0,0.0036434948523335,0.03613424570256774,0.04576584235575484,A_alpha,BARAJADO,119.48886190039329,500,4.414213562373094,-0.011328752130867712,28,8,0,float64,2,1,1,500
0.01,8,1.0,0.005353876541576296,0.03613424570256774,0.04409824925923263,A_alpha,BARAJADO,133.96423983024962,500,4.581138830084192,-0.010665387018889921,28,8,0,float64,3,1,1,500
0.01,8,1.0,0.05629153384107869,0.03613424570256774,0.03858242537879851,A_alpha,BARAJADO,237.79294206575162,500,5.236067977499788,-0.006001746804941226,28,8,0,float64,4,1,1,500
0.01,8,1.0,0.006757674707288941,0.03613424570256774,0.05449538250299351,A_alpha,BARAJADO,124.67937782399716,500,3.7071067811865483,-0.010178042275521153,28,8,0,float64,5,1,1,500
0.01,8,1.0,0.012108465190649152,0.03613424570256774,0.05449538250299351,A_alpha,BARAJADO,137.95416334257706,500,3.7071067811865483,-0.00902341696959909,28,8,0,float64,6,1,1,500
0.01,8,1.0,0.021509396957900644,0.03613424570256774,0.05449538250299351,A_alpha,BARAJADO,154.65410434807086,500,3.707106781186549,-0.008011983989379775,28,8,0,float64,7,1,1,500
0.01,8,1.0,0.002927801279280811,0.03613424570256774,0.03944689815669394,A_alpha,BARAJADO,135.12179386177155,500,5.121320343559643,-0.011726335798569071,28,8,0,float64,8,1,1,500
0.01,8,1.0,0.004315955922168449,0.03613424570256774,0.05449538250299353,A_alpha,BARAJADO,119.29031268034866,500,3.707106781186547,-0.0110828846613447,28,8,0,float64,9,1,1,500
0.01,8,1.0,0.0038775062459829443,0.03613424570256774,0.044098249259232634,A_alpha,BARAJADO,128.01818261637248,500,4.581138830084191,-0.011196210786310492,28,8,0,float64,10,1,1,500
0.01,8,1.0,0.09154470422934176,0.04308087744510216,0.050505050505050504,A_alpha,REAL,154.59901061032554,500,4.0,-0.004465446612572686,9,6,0,float64,1,1,1,500
0.01,8,1.0,0.03712489460668084,0.04308087744510216,0.04576584235575484,A_alpha,REAL,130.39631538060155,500,4.414213562373094,-0.00529331078776222,7,6,0,float64,2,1,1,500
0.01,8,1.0,0.032228133060078885,0.04308087744510216,0.04409824925923263,A_alpha,REAL,148.84477190223384,500,4.581138830084192,-0.005661969456784044,9,7,0,float64,3,1,1,500
0.01,8,1.0,0.7896456384781763,0.04308087744510216,0.03858242537879851,A_alpha,REAL,535.7868400312888,500,5.236067977499788,-0.00030046318893103585,15,6,0,float64,4,1,1,500
0.01,8,1.0,0.0935440481327917,0.04308087744510216,0.05449538250299351,A_alpha,REAL,154.71027091582164,500,3.7071067811865483,-0.004509050209924462,9,6,0,float64,5,1,1,500
0.01,8,1.0,0.13225237746780188,0.04308087744510216,0.05449538250299351,A_alpha,REAL,176.51508229705902,500,3.7071067811865483,-0.004402764196479508,11,7,0,float64,6,1,1,500
0.01,8,1.0,0.20724605808738708,0.04308087744510216,0.05449538250299351,A_alpha,REAL,222.04531201062449,500,3.707106781186549,-0.003646006584792636,13,7,0,float64,7,1,1,500
0.01,8,1.0,0.021491181389370728,0.04308087744510216,0.03944689815669394,A_alpha,REAL,145.36866913870512,500,5.121320343559643,-0.005075838970342967,6,5,0,float64,8,1,1,500
0.01,8,1.0,0.04134350713326915,0.04308087744510216,0.05449538250299353,A_alpha,REAL,128.11626414175484,500,3.707106781186547,-0.005905799887908636,7,6,0,float64,9,1,1,500
0.01,8,1.0,0.04522261240182659,0.04308087744510216,0.044098249259232634,A_alpha,REAL,145.65628748739812,500,4.581138830084191,-0.004528104396445088,6,5,0,float64,10,1,1,500
0.01,8,1.0,0.005662262412137801,0.04308087744510216,0.050505050505050504,A_alpha,BARAJADO,149.93913056126956,500,4.0,-0.010588226630901976,28,8,0,float64,1,1,1,500
0.01,8,1.0,0.0032609794633224254,0.04308087744510216,0.04576584235575484,A_alpha,BARAJADO,139.15710715147026,500,4.414213562373094,-0.011574411832364821,28,8,0,float64,2,1,1,500
0.01,8,1.0,0.005151551908345039,0.04308087744510216,0.04409824925923263,A_alpha,BARAJADO,152.31425199865032,500,4.581138830084192,-0.010783130106672303,28,8,0,float64,3,1,1,500
0.01,8,1.0,0.08396748406003837,0.04308087744510216,0.03858242537879851,A_alpha,BARAJADO,314.39980986575347,500,5.236067977499788,-0.005227861192901184,28,8,0,float64,4,1,1,500
0.01,8,1.0,0.006793329547853809,0.04308087744510216,0.05449538250299351,A_alpha,BARAJADO,145.80686428946012,500,3.7071067811865483,-0.010201394142573737,28,8,0,float64,5,1,1,500
0.01,8,1.0,0.013562610608647028,0.04308087744510216,0.05449538250299351,A_alpha,BARAJADO,166.32454510483902,500,3.7071067811865483,-0.008827879396734612,28,8,0,float64,6,1,1,500
0.01,8,1.0,0.02666685248667134,0.04308087744510216,0.05449538250299351,A_alpha,BARAJADO,187.8547707382822,500,3.707106781186549,-0.007623163481844274,28,8,0,float64,7,1,1,500
0.01,8,1.0,0.0025098431437384433,0.04308087744510216,0.03944689815669394,A_alpha,BARAJADO,153.62290864981864,500,5.121320343559643,-0.012048835813029783,28,8,0,float64,8,1,1,500
0.01,8,1.0,0.003993924972877082,0.04308087744510216,0.05449538250299353,A_alpha,BARAJADO,137.8509834202811,500,3.707106781186547,-0.011279817107025174,28,8,0,float64,9,1,1,500
0.01,8,1.0,0.0035100913656318806,0.04308087744510216,0.044098249259232634,A_alpha,BARAJADO,147.3708620928221,500,4.581138830084191,-0.011416053906110741,28,8,0,float64,10,1,1,500
0.01,8,1.0,0.15785911293074809,0.05136296511395076,0.050505050505050504,A_alpha,REAL,197.86094722800343,500,4.0,-0.003366072923062438,8,5,0,float64,1,1,1,500
0.01,8,1.0,0.05778456452330591,0.05136296511395076,0.04576584235575484,A_alpha,REAL,155.40419874425714,500,4.414213562373094,-0.00408859401151781,7,6,0,float64,2,1,1,500
0.01,8,1.0,0.04584838231505433,0.05136296511395076,0.04409824925923263,A_alpha,REAL,178.47968674400445,500,4.581138830084192,-0.004066043986119299,9,7,0,float64,3,1,1,500
0.01,8,1.0,2.003790455626964,0.05136296511395076,0.03858242537879851,A_alpha,REAL,999.8246094727224,500,5.236067977499788,0.0015657237749811654,15,6,1,float64,4,1,1,500
0.01,8,1.0,0.16034936007098707,0.05136296511395076,0.05449538250299351,A_alpha,REAL,197.76642093144213,500,3.7071067811865483,-0.0033943845632814816,9,6,0,float64,5,1,1,500
0.01,8,1.0,0.22887196307459695,0.05136296511395076,0.05449538250299351,A_alpha,REAL,235.27271398429056,500,3.7071067811865483,-0.003253022383841968,9,6,0,float64,6,1,1,500
0.01,8,1.0,0.3896311445457869,0.05136296511395076,0.05449538250299351,A_alpha,REAL,316.11114072295345,500,3.707106781186549,-0.0024053269134721887,13,7,0,float64,7,1,1,500
0.01,8,1.0,0.034278096798881615,0.05136296511395076,0.03944689815669394,A_alpha,REAL,168.96490712781323,500,5.121320343559643,-0.003955630981167804,6,5,0,float64,8,1,1,500
0.01,8,1.0,0.06350734575161802,0.05136296511395076,0.05449538250299353,A_alpha,REAL,152.68835676711507,500,3.707106781186547,-0.005036447292876738,7,6,0,float64,9,1,1,500
0.01,8,1.0,0.0778247470863946,0.05136296511395076,0.044098249259232634,A_alpha,REAL,175.42735753087942,500,4.581138830084191,-0.00345042079738134,6,4,0,float64,10,1,1,500
0.01,8,1.0,0.005509912248595516,0.05136296511395076,0.050505050505050504,A_alpha,BARAJADO,171.1699457270358,500,4.0,-0.010690938793435426,28,8,0,float64,1,1,1,500
0.01,8,1.0,0.0028607257650506714,0.05136296511395076,0.04576584235575484,A_alpha,BARAJADO,156.2796874225832,500,4.414213562373094,-0.011866986745286663,28,8,0,float64,2,1,1,500
0.01,8,1.0,0.00492224185579541,0.05136296511395076,0.04409824925923263,A_alpha,BARAJADO,178.17383475509345,500,4.581138830084192,-0.010923123924692767,28,8,0,float64,3,1,1,500
0.01,8,1.0,0.13476329301996287,0.05136296511395076,0.03858242537879851,A_alpha,BARAJADO,430.5836232854458,500,5.236067977499788,-0.0043069277666121335,28,8,0,float64,4,1,1,500
0.01,8,1.0,0.006835662745306902,0.05136296511395076,0.05449538250299351,A_alpha,BARAJADO,168.8484652285643,500,3.7071067811865483,-0.01022865273216775,28,8,0,float64,5,1,1,500
0.01,8,1.0,0.01550340923577638,0.05136296511395076,0.05449538250299351,A_alpha,BARAJADO,199.4707357215265,500,3.7071067811865483,-0.008595480097421804,28,8,0,float64,6,1,1,500
0.01,8,1.0,0.03432240410493197,0.05136296511395076,0.05449538250299351,A_alpha,BARAJADO,233.278326806231,500,3.707106781186549,-0.007160733194141127,28,8,0,float64,7,1,1,500
0.01,8,1.0,0.0020902638650297945,0.05136296511395076,0.03944689815669394,A_alpha,BARAJADO,174.56873248601747,500,5.121320343559643,-0.012433391856388946,28,8,0,float64,8,1,1,500
0.01,8,1.0,0.003646683943374202,0.05136296511395076,0.05449538250299353,A_alpha,BARAJADO,154.00567356734632,500,3.707106781186547,-0.0115132868611924,28,8,0,float64,9,1,1,500
0.01,8,1.0,0.003120203878871011,0.05136296511395076,0.044098249259232634,A_alpha,BARAJADO,168.5027283808073,500,4.581138830084191,-0.011677456507822186,28,8,0,float64,10,1,1,500
0.01,8,1.0,0.217117783589396,0.05623413251903491,0.050505050505050504,A_alpha,REAL,228.16006754390853,500,4.0,-0.0027268557314021422,8,5,0,float64,1,1,1,500
0.01,8,1.0,0.07527254570766094,0.05623413251903491,0.04576584235575484,A_alpha,REAL,171.22547192269369,500,4.414213562373094,-0.0034164728806188997,7,6,0,float64,2,1,1,500
0.01,8,1.0,0.05716742716956214,0.05623413251903491,0.04409824925923263,A_alpha,REAL,197.64380512346034,500,4.581138830084192,-0.0031951721739115414,6,4,0,float64,3,1,1,500
0.01,8,1.0,3.462871128749681,0.05623413251903491,0.03858242537879851,A_alpha,REAL,1482.496600077362,500,5.236067977499788,0.002660409079604481,15,6,1,float64,4,1,1,500
0.01,8,1.0,0.21987933821694483,0.05623413251903491,0.05449538250299351,A_alpha,REAL,229.5045693609515,500,3.7071067811865483,-0.002746984098476486,8,5,0,float64,5,1,1,500
0.01,8,1.0,0.3153777835067701,0.05623413251903491,0.05449538250299351,A_alpha,REAL,277.7850024584078,500,3.7071067811865483,-0.0025827531911646086,9,6,0,float64,6,1,1,500
0.01,8,1.0,0.56324227077914,0.05623413251903491,0.05449538250299351,A_alpha,REAL,390.8191481623662,500,3.707106781186549,-0.0016774379490418648,13,7,0,float64,7,1,1,500
0.01,8,1.0,0.045233467983295035,0.05623413251903491,0.03944689815669394,A_alpha,REAL,183.07512588665412,500,5.121320343559643,-0.0033280315665604786,6,4,0,float64,8,1,1,500
0.01,8,1.0,0.08154945083619658,0.05623413251903491,0.05449538250299353,A_alpha,REAL,169.10572428551995,500,3.707106781186547,-0.004534348363980017,6,5,0,float64,9,1,1,500
0.01,8,1.0,0.10690060066747678,0.05623413251903491,0.044098249259232634,A_alpha,REAL,195.03811036933604,500,4.581138830084191,-0.0028230393395841658,6,4,0,float64,10,1,1,500
0.01,8,1.0,0.005423363221875613,0.05623413251903491,0.050505050505050504,A_alpha,BARAJADO,186.20447004071414,500,4.0,-0.01075113435300197,28,8,0,float64,1,1,1,500
0.01,8,1.0,0.0026505467444314875,0.05623413251903491,0.04576584235575484,A_alpha,BARAJADO,166.66308780840856,500,4.414213562373094,-0.01203881898638597,28,8,0,float64,2,1,1,500
0.01,8,1.0,0.004793169542559511,0.05623413251903491,0.04409824925923263,A_alpha,BARAJADO,192.5014412236706,500,4.581138830084192,-0.011005220383764523,28,8,0,float64,3,1,1,500
0.01,8,1.0,0.17842037495206423,0.05623413251903491,0.03858242537879851,A_alpha,BARAJADO,514.3960311805856,500,5.236067977499788,-0.0037661190057022382,28,8,0,float64,4,1,1,500
0.01,8,1.0,0.006860464390556578,0.05623413251903491,0.05449538250299351,A_alpha,BARAJADO,183.50128110408963,500,3.7071067811865483,-0.010244373159089154,28,8,0,float64,5,1,1,500
0.01,8,1.0,0.016760365444027907,0.05623413251903491,0.05449538250299351,A_alpha,BARAJADO,219.3646278964932,500,3.7071067811865483,-0.00845915095264839,28,8,0,float64,6,1,1,500
0.01,8,1.0,0.03974542365858553,0.05623413251903491,0.05449538250299351,A_alpha,BARAJADO,263.1339519331899,500,3.707106781186549,-0.006889272875545543,28,8,0,float64,7,1,1,500
0.01,8,1.0,0.0018777834164175132,0.05623413251903491,0.03944689815669394,A_alpha,BARAJADO,186.86070240926418,500,5.121320343559643,-0.012659573010868593,28,8,0,float64,8,1,1,500
0.01,8,1.0,0.0034594392474266845,0.05623413251903491,0.05449538250299353,A_alpha,BARAJADO,163.4809018190325,500,3.707106781186547,-0.011649731769924974,28,8,0,float64,9,1,1,500
0.01,8,1.0,0.002912943214302057,0.05623413251903491,0.044098249259232634,A_alpha,BARAJADO,181.06579718835596,500,4.581138830084191,-0.01183066927589854,28,8,0,float64,10,1,1,500
0.01,8,1.0,0.3009110928280024,0.06123724356957945,0.050505050505050504,A_alpha,REAL,265.1380069882188,500,4.0,-0.0020744775451032784,8,5,0,float64,1,1,1,500
0.01,8,1.0,0.09913801662358672,0.06123724356957945,0.04576584235575484,A_alpha,REAL,189.77837124055398,500,4.414213562373094,-0.002753174910490115,6,4,0,float64,2,1,1,500
0.01,8,1.0,0.07261540322479343,0.06123724356957945,0.04409824925923263,A_alpha,REAL,217.2097901749808,500,4.581138830084192,-0.002366931392025826,6,4,0,float64,3,1,1,500
0.01,8,1.0,6.070457519215123,0.06123724356957945,0.03858242537879851,A_alpha,REAL,2267.0412028449014,500,5.236067977499788,0.00378349550987792,15,6,1,float64,4,1,1,500
0.01,8,1.0,0.3039188547709793,0.06123724356957945,0.05449538250299351,A_alpha,REAL,266.903981753498,500,3.7071067811865483,-0.0020873795206250117,8,5,0,float64,5,1,1,500
0.01,8,1.0,0.4379492274860613,0.06123724356957945,0.05449538250299351,A_alpha,REAL,330.52639613952886,500,3.7071067811865483,-0.0018989083945629031,9,6,0,float64,6,1,1,500
0.01,8,1.0,0.8210268386866567,0.06123724356957945,0.05449538250299351,A_alpha,REAL,488.8014781249226,500,3.707106781186549,-0.0009309363319887989,13,7,0,float64,7,1,1,500
0.01,8,1.0,0.06026995980139666,0.06123724356957945,0.03944689815669394,A_alpha,REAL,198.0894133076309,500,5.121320343559643,-0.0027021029781106863,6,4,0,float64,8,1,1,500
0.01,8,1.0,0.10527193445438587,0.06123724356957945,0.05449538250299353,A_alpha,REAL,186.01688387004813,500,3.707106781186547,-0.004023792630798359,6,5,0,float64,9,1,1,500
0.01,8,1.0,0.14793687292065466,0.06123724356957945,0.044098249259232634,A_alpha,REAL,217.62391804092556,500,4.581138830084191,-0.0021811827330076934,6,4,0,float64,10,1,1,500
0.01,8,1.0,0.005336758255287679,0.06123724356957945,0.050505050505050504,A_alpha,BARAJADO,200.4545981654675,500,4.0,-0.01081276074017266,28,8,0,float64,1,1,1,500
0.01,8,1.0,0.0024521857579458315,0.06123724356957945,0.04576584235575484,A_alpha,BARAJADO,179.02391840409663,500,4.414213562373094,-0.012215034588529261,28,8,0,float64,2,1,1,500
0.01,8,1.0,0.004664902630334973,0.06123724356957945,0.04409824925923263,A_alpha,BARAJADO,205.99635450870704,500,4.581138830084192,-0.011089317215202964,28,8,0,float64,3,1,1,500
0.01,8,1.0,0.2378858734533458,0.06123724356957945,0.03858242537879851,A_alpha,BARAJADO,616.7619154289838,500,5.236067977499788,-0.0032112944234147286,28,8,0,float64,4,1,1,500
0.01,8,1.0,0.006885857819944661,0.06123724356957945,0.05449538250299351,A_alpha,BARAJADO,200.49229298565086,500,3.7071067811865483,-0.010260267618416247,28,8,0,float64,5,1,1,500
0.01,8,1.0,0.01814816001896756,0.06123724356957945,0.05449538250299351,A_alpha,BARAJADO,239.48006874642735,500,3.7071067811865483,-0.00831939692144263,28,8,0,float64,6,1,1,500
0.01,8,1.0,0.046152896250059014,0.06123724356957945,0.05449538250299351,A_alpha,BARAJADO,295.9940829553172,500,3.707106781186549,-0.006610824121860789,28,8,0,float64,7,1,1,500
0.01,8,1.0,0.0016825593714056835,0.06123724356957945,0.03944689815669394,A_alpha,BARAJADO,199.04093262606244,500,5.121320343559643,-0.012891855797621123,28,8,0,float64,8,1,1,500
0.01,8,1.0,0.003279166786718659,0.06123724356957945,0.05449538250299353,A_alpha,BARAJADO,175.98689026699128,500,3.707106781186547,-0.011789030680533465,28,8,0,float64,9,1,1,500
0.01,8,1.0,0.0027155493498924525,0.06123724356957945,0.044098249259232634,A_alpha,BARAJADO,192.6350195422842,500,4.581138830084191,-0.0119874647954738,28,8,0,float64,10,1,1,500
0.01,8,1.0,0.6467223267051017,0.07300980369183277,0.050505050505050504,A_alpha,REAL,386.3849768259744,500,4.0,-0.0005434249316230829,8,5,0,float64,1,1,1,500
0.01,8,1.0,0.19201133863438477,0.07300980369183277,0.04576584235575484,A_alpha,REAL,238.48200409339537,500,4.414213562373094,-0.001290165893993209,6,4,0,float64,2,1,1,500
0.01,8,1.0,0.1392735887951797,0.07300980369183277,0.04409824925923263,A_alpha,REAL,268.62644798012604,500,4.581138830084192,-0.0007111817627647956,6,4,0,float64,3,1,1,500
0.01,8,1.0,22.69221837894542,0.07300980369183277,0.03858242537879851,A_alpha,REAL,6605.090187559466,500,5.236067977499788,0.006421198066092913,15,6,1,float64,4,1,1,500
0.01,8,1.0,0.6499091512599989,0.07300980369183277,0.05449538250299351,A_alpha,REAL,388.89749848398867,500,3.7071067811865483,-0.0005503727138868982,8,5,0,float64,5,1,1,500
0.01,8,1.0,0.9462479000658541,0.07300980369183277,0.05449538250299351,A_alpha,REAL,508.1007305087861,500,3.7071067811865483,-0.00029590284849448335,9,6,0,float64,6,1,1,500
0.01,8,1.0,1.9829927657218518,0.07300980369183277,0.05449538250299351,A_alpha,REAL,852.0461045558463,500,3.707106781186549,0.0008220449274124108,13,7,1,float64,7,1,1,500
0.01,8,1.0,0.11920940449222765,0.07300980369183277,0.03944689815669394,A_alpha,REAL,236.68804663837713,500,5.121320343559643,-0.0012795773617419657,6,4,0,float64,8,1,1,500
0.01,8,1.0,0.19108511559273722,0.07300980369183277,0.05449538250299353,A_alpha,REAL,231.13701890709427,500,3.707106781186547,-0.0028360913187575713,6,5,0,float64,9,1,1,500
0.01,8,1.0,0.31658558272376125,0.07300980369183277,0.044098249259232634,A_alpha,REAL,285.2747966346942,500,4.581138830084191,-0.0006734215722629688,6,4,0,float64,10,1,1,500
0.01,8,1.0,0.005141804918326806,0.07300980369183277,0.050505050505050504,A_alpha,BARAJADO,233.34093251776852,500,4.0,-0.010956795370314491,28,8,0,float64,1,1,1,500
0.01,8,1.0,0.0020472866777033315,0.07300980369183277,0.04576584235575484,A_alpha,BARAJADO,203.51058091192837,500,4.414213562373094,-0.012628079542879162,28,8,0,float64,2,1,1,500
0.01,8,1.0,0.004379512796720925,0.07300980369183277,0.04409824925923263,A_alpha,BARAJADO,238.24728477812187,500,4.581138830084192,-0.01128610295926936,28,8,0,float64,3,1,1,500
0.01,8,1.0,0.4668772509536848,0.07300980369183277,0.03858242537879851,A_alpha,BARAJADO,947.9396801415571,500,5.236067977499788,-0.0019082305604233808,28,8,0,float64,4,1,1,500
