n,n_pos,n_neg,n_cero,p_signos,W,p_wilcoxon,n_pos_extremidad
40,23,17,0,0.42959050784338615,367.5,0.5678092200789695,3
40,17,21,2,0.6271025701571489,272.5,0.155208498849287,3
40,23,17,0,0.42959050784338615,408.0,0.978552407469,3
40,21,19,0,0.8746293123804207,358.5,0.48878017934189955,1
40,19,21,0,0.8746293123804207,396.0,0.8507303275865974,1
40,18,22,0,0.6358280026288412,372.5,0.6141911903046768,2
40,18,21,1,0.7492586247608418,379.5,0.8834993680436677,2
40,14,26,0,0.0806904677519924,332.5,0.29751234864801834,6
40,23,17,0,0.42959050784338615,304.5,0.15613209017843557,3
40,20,19,1,1.0,389.0,0.9888641219651898,0
40,21,19,0,0.8746293123804207,395.0,0.8402088909313894,1
40,20,20,0,1.0,393.5,0.8244743063501507,0
40,26,14,0,0.0806904677519924,290.0,0.10673039400666638,6
40,25,15,0,0.1538599441628321,357.0,0.47620913522626174,5
40,17,23,0,0.42959050784338615,366.0,0.5542186289702853,3
40,19,21,0,0.8746293123804207,391.0,0.7984193446539338,1
40,19,20,1,1.0,389.5,0.9944323321055426,1
40,15,24,1,0.19959086691960698,304.0,0.23004354483782263,5
40,18,21,1,0.7492586247608418,329.5,0.3983880875939947,2
40,19,20,1,1.0,360.5,0.6805464661742868,1
40,17,23,0,0.42959050784338615,362.0,0.5187854693689107,3
40,22,16,2,0.417692190836533,297.5,0.2897074780220359,2
40,19,20,1,1.0,367.5,0.753524762805261,1
40,16,23,1,0.3367836351899315,288.5,0.15663384214303352,4
40,24,16,0,0.26818725105476915,355.0,0.4597118313951365,4
40,16,24,0,0.26818725105476915,338.5,0.3364983592648766,4
40,24,16,0,0.26818725105476915,280.5,0.08172806124731334,4
40,23,17,0,0.42959050784338615,312.0,0.18773087710634573,3
40,19,21,0,0.8746293123804207,372.5,0.6141231619429623,1
40,20,20,0,1.0,392.5,0.8140173303316681,0
40,29,11,0,0.006426576095691416,208.0,0.006621668489870273,9
40,18,22,0,0.6358280026288412,391.0,0.79841711732178,2
40,22,18,0,0.6358280026288412,385.0,0.7368235158978871,2
40,13,27,0,0.03847730828420026,256.5,0.03908327635143309,7
40,15,25,0,0.1538599441628321,289.0,0.10384961691594728,5
40,21,17,2,0.6271025701571489,294.0,0.26720325477917173,1
40,16,23,1,0.3367836351899315,288.5,0.1565884376228246,4
40,24,16,0,0.26818725105476915,254.0,0.035994951260329686,4
40,18,21,1,0.7492586247608418,389.5,0.9944322643276935,2
40,23,16,1,0.3367836351899315,300.5,0.2116418369339882,3
40,20,20,0,1.0,401.5,0.9090306205703085,0
40,18,22,0,0.6358280026288412,374.0,0.6284468863492831,2
40,20,20,0,1.0,383.5,0.7216889774298432,0
40,17,23,0,0.42959050784338615,365.0,0.5452367877960993,3
40,21,18,1,0.7492586247608418,364.5,0.7219186260166415,1
40,23,17,0,0.42959050784338615,398.0,0.8718491371301031,3
40,17,23,0,0.42959050784338615,370.0,0.5907838565736092,3
40,17,23,0,0.42959050784338615,361.0,0.5101088609349941,3
40,20,20,0,1.0,400.5,0.898384475883199,0
40,18,20,2,0.8714146793645341,357.0,0.8447717271449814,2
40,19,21,0,0.8746293123804207,407.0,0.9678330910881275,1
40,23,17,0,0.42959050784338615,392.5,0.8140317629279397,3
40,23,17,0,0.42959050784338615,244.5,0.026104050616436295,3
40,19,20,1,1.0,375.5,0.8396296876840885,1
40,18,22,0,0.6358280026288412,315.5,0.20395117491175963,2
40,24,16,0,0.26818725105476915,352.5,0.4395449402798497,4
40,23,16,1,0.3367836351899315,352.5,0.6007391299053929,3
40,22,18,0,0.6358280026288412,376.0,0.6476347056330545,2
40,19,20,1,1.0,347.0,0.5484337702025239,1
40,13,27,0,0.03847730828420026,279.5,0.0794050269754452,7
40,26,13,1,0.05325191409792752,322.0,0.3426218260040176,6
40,20,20,0,1.0,367.0,0.5632716555321899,0
40,17,23,0,0.42959050784338615,327.0,0.26454377563955045,3
40,17,23,0,0.42959050784338615,400.5,0.8983867585597742,3
40,22,17,1,0.5223973804968411,330.5,0.4063508276733889,2
40,23,17,0,0.42959050784338615,295.5,0.12378460109343097,3
40,16,22,2,0.417692190836533,309.5,0.37634519059512095,4
40,30,10,0,0.0022214337732293643,140.5,0.00029101878993786516,10
40,21,19,0,0.8746293123804207,388.5,0.7725731609445912,1
40,22,18,0,0.6358280026288412,328.0,0.2703698328752694,2
40,23,16,1,0.3367836351899315,332.5,0.4222805654849764,3
40,20,20,0,1.0,392.0,0.8088092379336767,0
40,23,16,1,0.3367836351899315,332.0,0.41825126454457917,3
40,16,22,2,0.417692190836533,344.0,0.7007409830625826,4
40,16,24,0,0.26818725105476915,294.5,0.12052050308135911,4
40,18,22,0,0.6358280026288412,357.5,0.48035490184599006,2
40,16,24,0,0.26818725105476915,291.5,0.11119032738587514,4
40,22,18,0,0.6358280026288412,342.0,0.3606637150221711,2
40,22,18,0,0.6358280026288412,338.0,0.3331302523517441,2
40,25,15,0,0.1538599441628321,286.5,0.09691063788625985,5
40,22,17,1,0.5223973804968411,336.0,0.45109100300521,2
40,24,15,1,0.19959086691960698,258.0,0.06544673942503293,4
40,18,22,0,0.6358280026288412,373.5,0.6236924282484627,2
40,17,22,1,0.5223973804968411,376.0,0.8450884297358677,3
40,17,23,0,0.42959050784338615,358.0,0.4845355342890869,3
40,21,18,1,0.7492586247608418,335.0,0.4427361880036883,1
40,25,14,1,0.10812902140605732,299.5,0.20659872902899612,5
40,21,19,0,0.8746293123804207,339.0,0.3398937468077987,1
40,19,21,0,0.8746293123804207,381.5,0.7016530704023568,1
40,25,15,0,0.1538599441628321,264.5,0.05049166370963621,5
40,19,21,0,0.8746293123804207,365.5,0.5497255036925691,1
40,18,21,1,0.7492586247608418,330.0,0.40240684783074876,2
40,25,14,1,0.10812902140605732,279.0,0.12136244474948173,5
40,22,18,0,0.6358280026288412,291.5,0.11119032738587514,2
40,23,17,0,0.42959050784338615,352.0,0.4356084224309227,3
40,19,21,0,0.8746293123804207,385.0,0.736840686515153,1
40,25,15,0,0.1538599441628321,244.0,0.025655879942287383,5
40,19,21,0,0.8746293123804207,343.5,0.3713663381146909,1
40,18,22,0,0.6358280026288412,372.5,0.6142071917660072,2
40,18,21,1,0.7492586247608418,361.5,0.6908170657034433,2
40,17,21,2,0.6271025701571489,366.0,0.9479606502537165,3
40,24,16,0,0.26818725105476915,298.5,0.13394148543573892,4
40,15,25,0,0.1538599441628321,292.0,0.1149664051754371,5
40,19,21,0,0.8746293123804207,306.5,0.16415353712677994,1
40,14,26,0,0.0806904677519924,303.0,0.15034894645362507,6
40,16,24,0,0.26818725105476915,349.5,0.4160674164668421,4
40,17,22,1,0.5223973804968411,326.0,0.37176970072621307,3
40,21,19,0,0.8746293123804207,354.5,0.45563662406423444,1
40,18,22,0,0.6358280026288412,398.0,0.8718477023032163,2
40,16,24,0,0.26818725105476915,277.0,0.07374416375287263,4
40,14,25,1,0.10812902140605732,256.5,0.062453789774235054,6
40,20,20,0,1.0,369.0,0.5815271313400285,0
40,16,24,0,0.26818725105476915,273.0,0.06554233118195472,4
40,25,15,0,0.1538599441628321,306.0,0.1621161788258091,5
40,16,23,1,0.3367836351899315,294.0,0.18030703749468213,4
40,20,20,0,1.0,386.0,0.7469800730374896,0
40,28,12,0,0.01658900337497471,194.0,0.003689197304309607,8
40,12,27,1,0.023702702470473014,221.0,0.018344233723433353,8
40,19,21,0,0.8746293123804207,389.0,0.7777214922301069,1
40,21,18,1,0.7492586247608418,350.5,0.5814168188384772,1
40,18,21,1,0.7492586247608418,354.5,0.6202990596130524,2
40,13,26,1,0.05325191409792752,277.0,0.11479747096609366,7
40,22,18,0,0.6358280026288412,394.0,0.8297048009650237,2
40,19,21,0,0.8746293123804207,338.5,0.3364710736337796,1
40,18,20,2,0.8714146793645341,348.0,0.7441867433269364,2
40,18,22,0,0.6358280026288412,402.5,0.919698791839973,2
40,18,22,0,0.6358280026288412,322.0,0.23683781502691192,2
40,18,21,1,0.7492586247608418,367.5,0.7535160539971288,2
40,24,16,0,0.26818725105476915,345.5,0.3859082652768081,4
40,23,17,0,0.42959050784338615,385.5,0.7419087958714167,3
40,24,16,0,0.26818725105476915,333.0,0.30064009297657024,4
40,16,24,0,0.26818725105476915,367.5,0.5678223367739338,4
40,22,17,1,0.5223973804968411,329.5,0.3984857198803119,2
40,17,23,0,0.42959050784338615,376.0,0.6476495453825892,3
40,18,22,0,0.6358280026288412,345.5,0.38594581956657636,2
40,24,15,1,0.19959086691960698,254.5,0.058631252741299066,4
40,22,17,1,0.5223973804968411,273.0,0.10251224997776519,2
40,22,18,0,0.6358280026288412,383.5,0.7216829530638604,2
40,18,22,0,0.6358280026288412,406.5,0.9624760349174598,2
40,28,11,1,0.009475304279476404,229.0,0.02464696797471335,8
40,23,17,0,0.42959050784338615,337.5,0.32978398311488044,3
40,21,18,1,0.7492586247608418,379.0,0.8779868039871381,1
40,15,25,0,0.1538599441628321,249.5,0.030961134501363438,5
40,18,22,0,0.6358280026288412,314.0,0.1969089473026524,2
40,20,18,2,0.8714146793645341,303.5,0.33119168689772616,0
40,15,25,0,0.1538599441628321,295.0,0.1221482840565615,5
40,18,22,0,0.6358280026288412,401.0,0.9037091417508475,2
40,20,17,3,0.7428293587290682,312.0,0.5512251707096314,0
40,18,22,0,0.6358280026288412,406.0,0.9571198256468292,2
40,17,23,0,0.42959050784338615,335.5,0.3166010283272902,3
40,24,16,0,0.26818725105476915,303.0,0.15034894645362507,4
40,14,26,0,0.0806904677519924,264.0,0.04969962360086877,6
40,20,20,0,1.0,406.5,0.9624764583483651,0
40,22,17,1,0.5223973804968411,388.0,0.9777309551070441,2
40,26,14,0,0.0806904677519924,288.5,0.10241323889670394,6
40,16,24,0,0.26818725105476915,356.0,0.4679228586015316,4
40,21,18,1,0.7492586247608418,376.5,0.8505618106224175,1
40,25,13,2,0.07295138851623051,262.0,0.11559423203176739,5
40,24,14,2,0.14330665429588407,286.0,0.22033582046442657,4
40,20,19,1,1.0,352.5,0.6007302649679613,0
40,23,17,0,0.42959050784338615,332.5,0.29753417178241115,3
40,16,24,0,0.26818725105476915,318.0,0.2161995528149232,4
40,23,17,0,0.42959050784338615,342.5,0.3642276635999424,3
40,16,23,1,0.3367836351899315,321.0,0.33555911331924293,4
40,16,23,1,0.3367836351899315,316.5,0.30499541476762493,4
40,25,14,1,0.10812902140605732,267.5,0.08734532863500029,5
40,18,22,0,0.6358280026288412,342.0,0.3606908346897104,2
40,19,20,1,1.0,359.0,0.6652941512411985,1
40,18,22,0,0.6358280026288412,350.5,0.4238200889489123,2
40,20,19,1,1.0,387.5,0.9721687750300266,0
40,23,16,1,0.3367836351899315,298.5,0.20150109041549524,3
40,22,18,0,0.6358280026288412,372.5,0.6142071917660072,2
40,23,16,1,0.3367836351899315,300.0,0.20910090874785925,3
40,27,13,0,0.03847730828420026,247.5,0.028944949283742277,7
40,17,22,1,0.5223973804968411,346.5,0.5437982499414478,3
40,24,16,0,0.26818725105476915,330.5,0.2852303519910514,4
40,22,16,2,0.417692190836533,317.0,0.4377885775337246,2
40,25,14,1,0.10812902140605732,280.5,0.12645765576357532,5
40,25,14,1,0.10812902140605732,325.0,0.3643029826212614,5
40,14,26,0,0.0806904677519924,276.5,0.07274077971828216,6
40,15,25,0,0.1538599441628321,255.0,0.037195397846532606,5
40,18,21,1,0.7492586247608418,375.0,0.8341866055695935,2
40,27,11,2,0.013852965261321515,192.5,0.00983216813740008,7
40,22,16,2,0.417692190836533,321.0,0.47281870526842995,2
40,13,27,0,0.03847730828420026,288.5,0.10238609394105112,7
40,18,22,0,0.6358280026288412,309.0,0.1745901070518152,2
40,21,18,1,0.7492586247608418,371.0,0.790885361965338,1
40,20,20,0,1.0,383.5,0.7216709031590332,0
40,21,19,0,0.8746293123804207,358.5,0.48878017934189955,1
40,14,25,1,0.10812902140605732,233.5,0.028961488295252236,6
40,17,23,0,0.42959050784338615,352.5,0.439581104278145,3
40,19,19,2,1.0,325.5,0.5139849734840283,1
40,13,27,0,0.03847730828420026,249.0,0.030451223706019475,7
40,18,22,0,0.6358280026288412,339.0,0.3398937468077987,2
40,19,21,0,0.8746293123804207,356.5,0.4720535002569144,1
40,14,24,2,0.14330665429588407,272.5,0.1552139286805084,6
40,21,18,1,0.7492586247608418,384.0,0.9332678728911872,1
40,20,19,1,1.0,332.0,0.41826826149755514,0
40,25,15,0,0.1538599441628321,327.5,0.26744868169456293,5
40,16,23,1,0.3367836351899315,324.5,0.3606659481227621,4
40,18,22,0,0.6358280026288412,344.0,0.3749896993707901,2
40,23,17,0,0.42959050784338615,352.5,0.43953977343362727,3
40,20,20,0,1.0,394.5,0.8349579062501715,0
40,31,9,0,0.0006795482549932785,240.5,0.022702589430882963,11
40,16,23,1,0.3367836351899315,276.0,0.11160401942322001,4
40,19,20,1,1.0,371.0,0.7908704418455894,1
40,19,20,1,1.0,354.5,0.6203033155547929,1
40,22,18,0,0.6358280026288412,408.5,0.9839116412489425,2
40,23,17,0,0.42959050784338615,391.0,0.7983948399395226,3
40,20,20,0,1.0,407.5,0.9731926281903376,0
40,20,18,2,0.8714146793645341,365.0,0.9364236352015557,0
40,17,23,0,0.42959050784338615,390.5,0.7932288531928062,3
40,21,18,1,0.7492586247608418,342.5,0.5073876753631041,1
40,19,20,1,1.0,385.5,0.949925329346906,1
40,26,14,0,0.0806904677519924,304.0,0.1541098605756041,6
40,22,18,0,0.6358280026288412,303.5,0.15227360475780977,2
40,17,23,0,0.42959050784338615,350.0,0.4199516341839975,3
40,22,18,0,0.6358280026288412,361.5,0.5144400546729366,2
40,21,19,0,0.8746293123804207,349.5,0.4160832102316724,1
40,19,21,0,0.8746293123804207,396.0,0.8507303275865974,1
40,18,22,0,0.6358280026288412,340.0,0.34673903529303185,2
40,19,21,0,0.8746293123804207,386.0,0.7469966305050416,1
40,16,24,0,0.26818725105476915,333.0,0.30064009297657024,4
40,21,19,0,0.8746293123804207,409.0,0.9892752349356231,1
40,20,20,0,1.0,378.5,0.6719888624251928,0
40,16,24,0,0.26818725105476915,298.0,0.13220166608115397,4
40,15,25,0,0.1538599441628321,331.0,0.28825456054546894,5
40,22,18,0,0.6358280026288412,327.0,0.26456535595842956,2
40,19,20,1,1.0,365.5,0.7324030116714189,1
40,16,23,1,0.3367836351899315,369.0,0.7694665127223159,4
40,16,24,0,0.26818725105476915,355.0,0.4597321053594555,4
40,22,18,0,0.6358280026288412,343.0,0.3677807642680472,2
40,15,25,0,0.1538599441628321,283.5,0.08905554011376601,5
40,26,14,0,0.0806904677519924,216.5,0.00929501476466603,6
40,22,18,0,0.6358280026288412,380.5,0.6917029160276342,2
40,23,16,1,0.3367836351899315,303.0,0.22468712388636147,3
40,21,19,0,0.8746293123804207,405.0,0.9464124875643286,1
40,19,19,2,1.0,343.0,0.690004261688806,1
40,23,16,1,0.3367836351899315,299.5,0.2065600515977637,3
40,21,19,0,0.8746293123804207,371.0,0.600107370727327,1
40,24,16,0,0.26818725105476915,316.5,0.20879895959129513,4
40,19,20,1,1.0,390.0,1.0,1
40,25,15,0,0.1538599441628321,305.5,0.16011674849073976,5
40,18,21,1,0.7492586247608418,309.5,0.2612656633058664,2
40,22,17,1,0.5223973804968411,337.5,0.4637524166560837,2
40,21,19,0,0.8746293123804207,347.0,0.397062994578953,1
40,22,17,1,0.5223973804968411,358.5,0.6602356893670744,2
40,24,15,1,0.19959086691960698,248.5,0.048290796287147386,4
40,13,26,1,0.05325191409792752,305.0,0.23541642705466415,7
40,16,24,0,0.26818725105476915,320.5,0.2289357698471729,4
40,20,20,0,1.0,385.5,0.7419003632972205,0
40,14,25,1,0.10812902140605732,274.0,0.10547769557305749,6
40,20,19,1,1.0,370.5,0.785510032280929,0
40,15,25,0,0.1538599441628321,260.5,0.04447006705254821,5
40,20,20,0,1.0,377.5,0.6622150861336692,0
40,27,13,0,0.03847730828420026,227.5,0.014161223296787257,7
40,14,26,0,0.0806904677519924,330.5,0.285246671610045,6
40,23,17,0,0.42959050784338615,342.0,0.3606691392208522,3
40,20,20,0,1.0,307.0,0.16619567969305393,0
40,21,19,0,0.8746293123804207,386.5,0.7520926915726063,1
40,20,20,0,1.0,345.0,0.3822310666174954,0
40,20,19,1,1.0,349.5,0.5719343813345623,0
40,21,19,0,0.8746293123804207,406.0,0.9571207931774419,1
40,18,21,1,0.7492586247608418,360.5,0.6805574882667182,2
40,26,13,1,0.05325191409792752,250.5,0.051565205277837575,6
40,18,21,1,0.7492586247608418,385.5,0.9499235030391657,2
40,17,21,2,0.6271025701571489,316.5,0.4335307737282523,3
40,23,17,0,0.42959050784338615,354.0,0.4515561835115969,3
40,22,18,0,0.6358280026288412,333.0,0.30063463413116887,2
40,19,19,2,1.0,364.5,0.9306561127065278,1
40,20,19,1,1.0,313.5,0.28567918403965753,0
40,25,15,0,0.1538599441628321,326.0,0.2588472263068954,5
40,11,29,0,0.006426576095691416,203.5,0.005508460469875421,9
40,20,19,1,1.0,349.5,0.5719156638675903,0
40,21,18,1,0.7492586247608418,346.5,0.5437786327347155,1
40,23,17,0,0.42959050784338615,331.0,0.28827089508443415,3
40,22,16,2,0.417692190836533,229.0,0.04014693919898468,2
40,21,18,1,0.7492586247608418,291.0,0.1670805156185885,1
40,25,14,1,0.10812902140605732,234.5,0.029990675668026646,5
40,19,18,3,1.0,310.0,0.531221013798782,1
40,21,19,0,0.8746293123804207,383.0,0.7166561147450621,1
40,23,17,0,0.42959050784338615,326.5,0.2616928201322066,3
40,21,19,0,0.8746293123804207,335.0,0.3133585718011429,1
40,20,19,1,1.0,359.5,0.670349136828591,0
40,21,18,1,0.7492586247608418,357.0,0.6451184973127119,1
40,19,21,0,0.8746293123804207,370.5,0.5954622712574501,1
40,18,22,0,0.6358280026288412,407.0,0.9678330910881275,2
40,18,21,1,0.7492586247608418,280.5,0.1264715082508475,2
40,20,20,0,1.0,410.0,1.0,0
40,15,24,1,0.19959086691960698,321.0,0.33558852678240947,5
40,16,22,2,0.417692190836533,272.0,0.1531338244704954,4
40,21,19,0,0.8746293123804207,337.0,0.3264540968294025,1
40,21,19,0,0.8746293123804207,399.0,0.8824498718782464,1
40,20,19,1,1.0,389.0,0.988864664217686,0
40,19,20,1,1.0,370.0,0.7801498645135451,1
40,16,24,0,0.26818725105476915,360.5,0.5057967225218956,4
40,17,23,0,0.42959050784338615,334.0,0.30697202128686685,3
40,20,20,0,1.0,363.5,0.5319391894565928,0
40,25,15,0,0.1538599441628321,315.5,0.20399204177435848,5
40,15,25,0,0.1538599441628321,352.0,0.4356084224309227,5
40,22,17,1,0.5223973804968411,324.0,0.3570114246302545,2
40,23,17,0,0.42959050784338615,230.5,0.01583073798878892,3
40,20,20,0,1.0,383.0,0.7166499911304012,0
40,23,16,1,0.3367836351899315,261.0,0.07182643694810255,3
40,19,21,0,0.8746293123804207,363.0,0.5275095219961619,1
40,17,23,0,0.42959050784338615,377.5,0.6622186639908583,3
40,13,27,0,0.03847730828420026,327.5,0.26744868169456293,7
40,20,19,1,1.0,328.5,0.3907295598395013,0
40,19,21,0,0.8746293123804207,287.0,0.09819422629868865,1
40,18,22,0,0.6358280026288412,372.5,0.6141751868582603,2
40,20,19,1,1.0,366.0,0.7376608679465141,0
40,18,22,0,0.6358280026288412,336.5,0.3231679185138264,2
40,18,22,0,0.6358280026288412,302.5,0.14844739022229886,2
40,23,17,0,0.42959050784338615,305.0,0.15812201541529325,3
40,12,28,0,0.01658900337497471,232.5,0.0170318768106427,8
40,18,21,1,0.7492586247608418,373.5,0.8178851769254551,2
40,17,21,2,0.6271025701571489,349.5,0.760677040192565,3
40,24,16,0,0.26818725105476915,297.0,0.12878312484778007,4
40,15,24,1,0.19959086691960698,322.0,0.34265120100120583,5
40,16,24,0,0.26818725105476915,284.0,0.09031520498591528,4
40,16,21,3,0.5113757815852296,263.5,0.184293824036185,4
40,22,18,0,0.6358280026288412,386.5,0.7520818603638233,2
40,27,13,0,0.03847730828420026,222.0,0.011502528924315218,7
40,20,19,1,1.0,350.0,0.5766985997569143,0
40,21,18,1,0.7492586247608418,310.5,0.2672072713792951,1
40,21,18,1,0.7492586247608418,341.5,0.4985061347390479,1
40,17,23,0,0.42959050784338615,329.5,0.2792362423168018,3
40,18,22,0,0.6358280026288412,330.5,0.2852303519910514,2
40,18,22,0,0.6358280026288412,349.5,0.41606215160047444,2
40,19,21,0,0.8746293123804207,319.5,0.22381311196622355,1
40,17,23,0,0.42959050784338615,346.0,0.38964438362229226,3
40,20,20,0,1.0,358.0,0.4845602018924685,0
40,22,18,0,0.6358280026288412,378.0,0.667071917265518,2
40,24,16,0,0.26818725105476915,337.0,0.32642131432321664,4
40,14,25,1,0.10812902140605732,234.5,0.029984674324212972,6
40,20,19,1,1.0,328.5,0.3907295598395013,0
40,21,19,0,0.8746293123804207,392.0,0.8088007677092759,1
40,23,17,0,0.42959050784338615,331.0,0.28823277954829274,3
40,22,18,0,0.6358280026288412,399.5,0.8877580878959666,2
40,15,25,0,0.1538599441628321,330.5,0.2852303519910514,5
40,21,19,0,0.8746293123804207,372.0,0.6094762537570384,1
40,23,17,0,0.42959050784338615,307.0,0.1662004637471758,3
40,17,23,0,0.42959050784338615,358.0,0.4845700679543882,3
40,21,19,0,0.8746293123804207,388.0,0.7674348205130856,1
40,28,11,1,0.009475304279476404,245.5,0.04373006436799211,8
40,18,22,0,0.6358280026288412,337.5,0.3297621356720921,2
40,22,16,2,0.417692190836533,320.5,0.4683763819668667,2
40,25,15,0,0.1538599441628321,339.5,0.3433109412435291,5
40,18,22,0,0.6358280026288412,367.0,0.563254028262673,2
40,12,28,0,0.01658900337497471,352.5,0.4395707724080813,8
40,28,11,1,0.009475304279476404,245.5,0.043742883084437606,8
40,18,22,0,0.6358280026288412,338.0,0.33308657258883145,2
40,20,19,1,1.0,335.0,0.44271397466630724,0
40,22,17,1,0.5223973804968411,367.0,0.7482191860147877,2
40,19,21,0,0.8746293123804207,405.0,0.9464124875643286,1
40,26,14,0,0.0806904677519924,308.0,0.1703421573570162,6
40,23,17,0,0.42959050784338615,289.5,0.10529003192929678,3
40,19,18,3,1.0,281.0,0.28749701074264644,1
40,24,14,2,0.14330665429588407,226.5,0.03675838699772891,4
40,15,25,0,0.1538599441628321,276.5,0.07274077971828216,5
40,22,17,1,0.5223973804968411,379.0,0.8779956455887272,2
40,22,18,0,0.6358280026288412,387.5,0.7623144934597672,2
40,16,24,0,0.26818725105476915,336.5,0.32317338258762396,4
40,21,18,1,0.7492586247608418,361.5,0.6908170657034433,1
40,20,18,2,0.8714146793645341,248.5,0.07683203748465761,0
40,24,16,0,0.26818725105476915,351.5,0.4316564401682387,4
40,15,24,1,0.19959086691960698,295.0,0.1849041343888519,5
40,19,21,0,0.8746293123804207,391.0,0.7984126624360112,1
40,26,14,0,0.0806904677519924,235.0,0.018657383413174192,6
40,28,12,0,0.01658900337497471,248.0,0.02942019440144979,8
40,19,20,1,1.0,341.5,0.49848522218261726,1
40,19,21,0,0.8746293123804207,347.0,0.39706832618068155,1
40,22,18,0,0.6358280026288412,333.0,0.30066738542016047,2
40,23,17,0,0.42959050784338615,408.0,0.9785511966413595,3
40,23,17,0,0.42959050784338615,333.5,0.30375690367319497,3
40,20,20,0,1.0,322.5,0.23950706536794808,0
40,19,21,0,0.8746293123804207,335.5,0.31662288948462824,1
40,21,19,0,0.8746293123804207,408.0,0.9785531338671625,1
40,15,23,2,0.2558750795433298,336.5,0.6219029526397566,5
40,16,23,1,0.3367836351899315,275.5,0.11005965631687105,4
40,27,13,0,0.03847730828420026,271.5,0.06263596222858951,7
40,22,18,0,0.6358280026288412,350.5,0.4238200889489123,2
40,18,22,0,0.6358280026288412,368.5,0.576950002739067,2
40,19,20,1,1.0,350.5,0.5814582192889131,1
40,17,23,0,0.42959050784338615,338.5,0.33646015848557376,3
40,20,20,0,1.0,361.0,0.510080192167237,0
40,21,19,0,0.8746293123804207,386.5,0.7520926915726063,1
40,22,18,0,0.6358280026288412,351.5,0.431661641224096,2
40,17,22,1,0.5223973804968411,306.5,0.24388647954241915,3
40,19,20,1,1.0,363.5,0.7115192595520781,1
40,18,22,0,0.6358280026288412,351.0,0.4277356637744183,2
40,22,17,1,0.5223973804968411,293.0,0.17583188305585573,2
40,19,21,0,0.8746293123804207,377.0,0.6573224733274419,1
40,20,20,0,1.0,392.0,0.8088134726238245,0
40,18,20,2,0.8714146793645341,294.0,0.2672221215349445,2
40,19,20,1,1.0,331.5,0.41428436716962536,1
40,18,22,0,0.6358280026288412,349.5,0.4160779457824352,2
40,13,26,1,0.05325191409792752,265.0,0.08108636720983546,7
40,17,23,0,0.42959050784338615,366.5,0.5587474127626002,3
40,19,21,0,0.8746293123804207,338.0,0.3331084134881228,1
40,16,24,0,0.26818725105476915,342.5,0.3642439137276795,4
40,19,21,0,0.8746293123804207,364.0,0.5363686122815918,1
40,21,19,0,0.8746293123804207,403.0,0.9250231980611752,1
40,19,21,0,0.8746293123804207,331.5,0.2913386655033656,1
40,20,19,1,1.0,385.5,0.94992106765131,0
40,18,22,0,0.6358280026288412,396.0,0.8507269957402726,2
40,15,24,1,0.19959086691960698,287.5,0.1525909128167106,5
40,21,19,0,0.8746293123804207,395.5,0.8454618265315461,1
40,18,22,0,0.6358280026288412,357.0,0.4762141154440451,2
40,18,22,0,0.6358280026288412,362.5,0.5231450765923225,2
40,19,20,1,1.0,353.5,0.6104669512224891,1
40,16,24,0,0.26818725105476915,376.0,0.6476161533145907,4
40,21,19,0,0.8746293123804207,387.5,0.762311890129191,1
40,18,22,0,0.6358280026288412,385.0,0.7368206538017529,2
40,21,19,0,0.8746293123804207,380.0,0.6867590729876952,1
40,29,11,0,0.006426576095691416,237.0,0.020045133409546785,9
40,21,19,0,0.8746293123804207,400.5,0.8983878998403767,1
40,22,18,0,0.6358280026288412,274.5,0.0685431599986714,2
40,22,18,0,0.6358280026288412,328.0,0.2703536029805016,2
40,24,15,1,0.19959086691960698,348.5,0.562476049272499,4
40,24,16,0,0.26818725105476915,318.5,0.21873212746761617,4
40,20,20,0,1.0,408.5,0.9839130946441823,0
40,15,25,0,0.1538599441628321,335.0,0.3133749671640149,5
40,20,19,1,1.0,353.5,0.6104886789444002,0
40,19,21,0,0.8746293123804207,383.5,0.7216829530638604,1
40,16,24,0,0.26818725105476915,329.0,0.27621750505902365,4
40,23,17,0,0.42959050784338615,395.5,0.8454652729326,3
40,26,14,0,0.0806904677519924,352.5,0.4395449402798497,6
40,18,20,2,0.8714146793645341,360.0,0.878967756482031,2
40,21,19,0,0.8746293123804207,337.0,0.3264704863856561,1
40,17,23,0,0.42959050784338615,342.5,0.36421682951566714,3
40,17,23,0,0.42959050784338615,390.5,0.7932311352425354,3
40,16,23,1,0.3367836351899315,284.5,0.1409285779574577,4
40,21,18,1,0.7492586247608418,351.0,0.586241036824023,1
40,24,16,0,0.26818725105476915,288.5,0.10241711668929157,4
40,23,17,0,0.42959050784338615,377.0,0.6573152270404046,3
40,19,20,1,1.0,368.0,0.7588301068632963,1
40,22,18,0,0.6358280026288412,332.0,0.2944227860573583,2
40,25,13,2,0.07295138851623051,303.0,0.3276085331468477,5
40,24,16,0,0.26818725105476915,321.5,0.23414217197294807,4
40,18,22,0,0.6358280026288412,392.0,0.8088177070326457,2
40,20,20,0,1.0,376.5,0.6524950660557709,0
40,22,18,0,0.6358280026288412,372.5,0.6142151917523929,2
40,19,21,0,0.8746293123804207,405.0,0.9523059934635967,1
40,21,16,3,0.5113757815852296,298.5,0.42393837579844174,1
40,20,20,0,1.0,369.0,0.5815441978554234,0
40,17,20,3,0.7428293587290682,335.0,0.8034088340122815,3
40,19,21,0,0.8746293123804207,404.0,0.9357177180381374,1
