corrida,umbral,descripcion_umbral,n_difuso,masa_difusa,H_v3d_abs,Hmm_v3d_abs,Hrar_v3d_abs,H_v3d_std,Hmm_v3d_std,Hrar_v3d_std,H_mod_abs,Hmm_mod_abs,Hrar_mod_abs,H_mod_std,Hmm_mod_std,Hrar_mod_std,sigma_v,v_mediana,n_fil_c1.0,frac_mayor_c1.0,n_fil_c1.5,frac_mayor_c1.5,n_fil_c2.5,frac_mayor_c2.5
A2-B0-C2-batch3-r70_III,C_N1000_fijo,las 1000 partículas menos densas (N fijo),1000,9400.0,5.948894247376613,5.994339141164615,5.948894247376613,5.9545624818698215,6.000007375657824,5.9545624818698215,3.98862515565869,3.999445368465357,3.98862515565869,3.9882437434750506,3.999063956281718,3.9882437434750506,1.835129115008309,1.504963597869816,36,0.012,51,0.024,13,0.497
A2-B0-C2-batch3-r71_III,C_N1000_fijo,las 1000 partículas menos densas (N fijo),1000,9400.0,5.922300636259012,5.967745530047014,5.922300636259012,5.916247696973522,5.961692590761524,5.916247696973522,3.979240793170108,3.9900610059767754,3.979240793170108,3.981854846542552,3.992675059349219,3.981854846542552,1.9977849472934275,1.5779283680044875,35,0.026,41,0.032,13,0.502
A2-B0-C2-batch3-r76_I,C_N1000_fijo,las 1000 partículas menos densas (N fijo),1000,9400.0,5.939420681759826,5.984865575547828,5.939420681759826,5.943361194466765,5.988806088254767,5.943361194466765,3.991384205248952,4.002204418055619,3.991384205248952,3.9895939758393775,4.000414188646045,3.9895939758393775,1.864392173998296,1.5908013685307196,35,0.018,48,0.024,13,0.308
A2-B0-C2-batch3-r83_III,C_N1000_fijo,las 1000 partículas menos densas (N fijo),1000,9400.0,5.94544734721085,5.9908922409988525,5.94544734721085,5.95050818517283,5.995953078960833,5.95050818517283,3.986352402440887,3.997172615247554,3.986352402440887,3.9829556248259257,3.993775837632593,3.9829556248259257,1.7883626577514515,1.5225322328094997,22,0.021,47,0.03,8,0.791
A2-B0-C2-batch3-r86_I,C_N1000_fijo,las 1000 partículas menos densas (N fijo),1000,9400.0,5.946852976381985,5.992297870169987,5.946852976381985,5.9504790524277045,5.995923946215707,5.9504790524277045,3.99222125132996,4.003041464136627,3.99222125132996,3.9873428129550046,3.998163025761672,3.9873428129550046,1.7815123412906324,1.5238479356047447,22,0.017,54,0.021,4,0.833
A2-B0-C2-batch3-r9_I,C_N1000_fijo,las 1000 partículas menos densas (N fijo),1000,9400.0,5.948920693548738,5.99436558733674,5.948920693548738,5.949873054857053,5.995317948645056,5.949873054857053,3.9666258878101983,3.9774461006168655,3.9666258878101983,3.9773665950015697,3.988186807808237,3.9773665950015697,1.6679253558628333,1.4554549063000823,8,0.008,43,0.033,8,0.833
A2-B0-C2-batch4-r0_III,C_N1000_fijo,las 1000 partículas menos densas (N fijo),1000,9400.0,5.9283618383001055,5.973806732088108,5.9283618383001055,5.931236478009145,5.976681371797148,5.931236478009145,3.9768286336196543,3.9876488464263216,3.9768286336196543,3.9822633046395115,3.9930835174461787,3.9822633046395115,1.6928797668157194,1.517947241003177,16,0.012,44,0.03,9,0.813
A2-B0-C2-batch4-r10_III,C_N1000_fijo,las 1000 partículas menos densas (N fijo),1000,9400.0,5.932008289510051,5.977453183298054,5.932008289510051,5.94517546497949,5.990620358767493,5.94517546497949,3.984427012146232,3.9952472249528994,3.984427012146232,3.9866223864557027,3.99744259926237,3.9866223864557027,1.9926938105796461,1.6180700275745998,30,0.031,40,0.035,20,0.275
A2-B0-C2-batch4-r11_I,C_N1000_fijo,las 1000 partículas menos densas (N fijo),1000,9400.0,5.950809466715057,5.99625436050306,5.950809466715057,5.957958171677497,6.003403065465499,5.957958171677497,3.9588544765710605,3.9696746893777277,3.9588544765710605,3.9704784523285093,3.9812986651351765,3.9704784523285093,1.674324289313005,1.5154773058174162,14,0.015,44,0.021,5,0.719
A2-B0-C2-batch4-r12_III,C_N1000_fijo,las 1000 partículas menos densas (N fijo),1000,9400.0,5.933136535017056,5.978581428805058,5.933136535017056,5.941396451805678,5.986841345593681,5.941396451805678,3.9926412504140103,4.0034614632206775,3.9926412504140103,3.98940085989204,4.000221072698707,3.98940085989204,1.8230544093421475,1.528678825906395,33,0.017,52,0.03,8,0.732
A2-B0-C2-batch4-r13_I,C_N1000_fijo,las 1000 partículas menos densas (N fijo),1000,9400.0,5.954764160100261,6.0002090538882635,5.954764160100261,5.95485644211063,6.000301335898633,5.95485644211063,3.9734863079605764,3.9843065207672437,3.9734863079605764,3.9802063980522417,3.991026610858909,3.9802063980522417,1.688732523855304,1.4946640195231398,8,0.01,39,0.021,8,0.829
A2-B0-C2-batch4-r15_I,C_N1000_fijo,las 1000 partículas menos densas (N fijo),1000,9400.0,5.938584088633503,5.984028982421505,5.938584088633503,5.942199651831185,5.987644545619188,5.942199651831185,3.9724871145740384,3.9833073273807056,3.9724871145740384,3.980181889297194,3.9910021021038613,3.980181889297194,1.9565550635399676,1.5822385597348678,32,0.024,47,0.025,9,0.726
A2-B0-C2-batch4-r18_I,C_N1000_fijo,las 1000 partículas menos densas (N fijo),1000,9400.0,5.947656564034322,5.993101457822324,5.947656564034322,5.948754414136712,5.994199307924714,5.948754414136712,3.9686519303791625,3.9794721431858298,3.9686519303791625,3.983353624407484,3.9941738372141513,3.983353624407484,1.6703504588864369,1.4424916684259999,8,0.012,46,0.019,9,0.829
A2-B0-C2-batch4-r19_III,C_N1000_fijo,las 1000 partículas menos densas (N fijo),1000,9400.0,5.9422165260840725,5.987661419872075,5.9422165260840725,5.945061275354127,5.9905061691421295,5.945061275354127,3.987145850775934,3.9979660635826013,3.987145850775934,3.9830482832755414,3.9938684960822086,3.9830482832755414,1.8101737158358047,1.5503636305305233,26,0.028,46,0.029,15,0.417
A2-B0-C2-batch4-r1_III,C_N1000_fijo,las 1000 partículas menos densas (N fijo),1000,9400.0,5.933107637202062,5.978552530990065,5.933107637202062,5.930934995713972,5.976379889501975,5.930934995713972,3.9922258008847487,4.003046013691415,3.9922258008847487,3.990965088159824,4.001785300966491,3.990965088159824,1.8726285970652925,1.57251922876261,30,0.021,42,0.038,14,0.511
A2-B0-C2-batch4-r23_I,C_N1000_fijo,las 1000 partículas menos densas (N fijo),1000,9400.0,5.9422123536197855,5.987657247407788,5.9422123536197855,5.938798980089336,5.984243873877339,5.938798980089336,3.9924256948099734,4.00324590761664,3.9924256948099734,3.9929403202726452,4.003760533079312,3.9929403202726452,1.8317164167997395,1.542672807900741,27,0.019,47,0.024,13,0.504
A2-B0-C2-batch4-r26_III,C_N1000_fijo,las 1000 partículas menos densas (N fijo),1000,9400.0,5.961006776276151,6.006451670064154,5.961006776276151,5.967608409546166,6.013053303334169,5.967608409546166,3.9937488873212543,4.004569100127921,3.9937488873212543,3.9955481635866477,4.006368376393315,3.9955481635866477,1.8645417249256646,1.5683510336586193,30,0.035,39,0.04,12,0.281
A2-B0-C2-batch4-r28_III,C_N1000_fijo,las 1000 partículas menos densas (N fijo),1000,9400.0,5.924740916678273,5.970185810466275,5.924740916678273,5.928503422249168,5.973948316037171,5.928503422249168,3.987823382161349,3.998643594968016,3.987823382161349,3.9891804228175696,4.000000635624237,3.9891804228175696,1.8727381091589306,1.5212022283005904,29,0.026,50,0.028,11,0.573
A2-B0-C2-batch4-r31_I,C_N1000_fijo,las 1000 partículas menos densas (N fijo),1000,9400.0,5.934331843808039,5.979776737596041,5.934331843808039,5.9412424840644436,5.986687377852446,5.9412424840644436,3.98623029720909,3.9970505100157574,3.98623029720909,3.9906839109712435,4.00150412377791,3.9906839109712435,1.853969748697641,1.5896851642704322,32,0.032,47,0.034,15,0.561
A2-B0-C2-batch4-r36_III,C_N1000_fijo,las 1000 partículas menos densas (N fijo),1000,9400.0,5.896814497037585,5.942259390825588,5.896814497037585,5.83203548019355,5.877480373981553,5.83203548019355,3.906328974954634,3.9171491877613014,3.906328974954634,3.8468663125490146,3.857686525355682,3.8468663125490146,2.5645871463680194,1.7264441924098457,39,0.061,32,0.073,12,0.66
A2-B0-C2-batch4-r38_I,C_N1000_fijo,las 1000 partículas menos densas (N fijo),1000,9400.0,5.945093999620353,5.990538893408355,5.945093999620353,5.9526549632282375,5.99809985701624,5.9526549632282375,3.9877004122705926,3.99852062507726,3.9877004122705926,3.988028558406978,3.998848771213645,3.988028558406978,1.8682151658058326,1.599917894545366,33,0.023,49,0.024,8,0.823
A2-B0-C2-batch4-r39_I,C_N1000_fijo,las 1000 partículas menos densas (N fijo),1000,9400.0,5.95127615236647,5.996721046154472,5.95127615236647,5.94562869433252,5.991073588120522,5.94562869433252,3.9851449893732642,3.9959652021799315,3.9851449893732642,3.9888160689066536,3.999636281713321,3.9888160689066536,1.9223150546576155,1.5749621939814795,31,0.037,47,0.043,14,0.32
A2-B0-C2-batch4-r3_I,C_N1000_fijo,las 1000 partículas menos densas (N fijo),1000,9400.0,5.943986177358409,5.989431071146411,5.943986177358409,5.956528811913482,6.001973705701484,5.956528811913482,3.9634123411315345,3.9742325539382017,3.9634123411315345,3.9798183862905248,3.990638599097192,3.9798183862905248,1.6634096651369419,1.4874649690710608,9,0.006,33,0.022,14,0.737
A2-B0-C2-batch4-r41_I,C_N1000_fijo,las 1000 partículas menos densas (N fijo),1000,9400.0,5.960919279290658,6.00636417307866,5.960919279290658,5.96185081347215,6.007295707260153,5.96185081347215,3.995796863032515,4.006617075839182,3.995796863032515,3.9919856714016806,4.002805884208348,3.9919856714016806,1.852017117921909,1.5750116931792502,31,0.024,53,0.025,9,0.806
A2-B0-C2-batch4-r43_III,C_N1000_fijo,las 1000 partículas menos densas (N fijo),1000,9400.0,5.952933967140315,5.998378860928318,5.952933967140315,5.946620970841514,5.992065864629517,5.946620970841514,3.991206898708674,4.002027111515341,3.991206898708674,3.9907917378117563,4.001611950618424,3.9907917378117563,1.8845802575275183,1.5656751337332224,33,0.034,47,0.052,9,0.66
A2-B0-C2-batch4-r44_I,C_N1000_fijo,las 1000 partículas menos densas (N fijo),1000,9400.0,5.937755973662959,5.983200867450962,5.937755973662959,5.943913453374851,5.989358347162853,5.943913453374851,3.990190428057425,4.001010640864092,3.990190428057425,3.9937811664963556,4.004601379303023,3.9937811664963556,1.8737743111535103,1.5702557325924689,34,0.016,48,0.034,10,0.655
A2-B0-C2-batch4-r47_III,C_N1000_fijo,las 1000 partículas menos densas (N fijo),1000,9400.0,5.945521752998241,5.9909666467862435,5.945521752998241,5.943709795609831,5.989154689397833,5.943709795609831,3.98347402516455,3.9942942379712174,3.98347402516455,3.9937090052473754,4.004529218054042,3.9937090052473754,1.9264644754684423,1.6468099035359303,34,0.036,50,0.04,13,0.695
A2-B0-C2-batch4-r51_I,C_N1000_fijo,las 1000 partículas menos densas (N fijo),1000,9400.0,5.912804209492988,5.95824910328099,5.912804209492988,5.882567926085894,5.928012819873897,5.882567926085894,3.8914773985929942,3.9022976113996615,3.8914773985929942,3.9187178942650327,3.9295381070717,3.9187178942650327,2.396131209313141,1.7041974701423723,41,0.037,36,0.057,14,0.454
A2-B0-C2-batch4-r57_I,C_N1000_fijo,las 1000 partículas menos densas (N fijo),1000,9400.0,5.94601889471272,5.991463788500723,5.94601889471272,5.950003824453282,5.995448718241285,5.950003824453282,3.991229269939849,4.002049482746516,3.991229269939849,3.9919184064353974,4.002738619242065,3.9919184064353974,1.8770951083978267,1.6001022019053202,28,0.023,48,0.036,7,0.546
A2-B0-C2-batch4-r62_III,C_N1000_fijo,las 1000 partículas menos densas (N fijo),1000,9400.0,5.938954130986252,5.9843990247742544,5.938954130986252,5.929363660941045,5.974808554729048,5.929363660941045,3.98784477463614,3.9986649874428073,3.98784477463614,3.9829606751595783,3.9937808879662455,3.9829606751595783,1.9024558848513338,1.5661651365987295,34,0.019,50,0.026,9,0.801
A2-B0-C2-batch4-r70_I,C_N1000_fijo,las 1000 partículas menos densas (N fijo),1000,9400.0,5.940822173065726,5.986267066853729,5.940822173065726,5.9410512633875845,5.986496157175587,5.9410512633875845,3.98645613373245,3.9972763465391172,3.98645613373245,3.9931984940271583,4.0040187068338255,3.9931984940271583,1.9044573428257978,1.545560857448522,34,0.02,43,0.035,12,0.355
A2-B0-C2-batch4-r72_III,C_N1000_fijo,las 1000 partículas menos densas (N fijo),1000,9400.0,5.945110930902074,5.990555824690077,5.945110930902074,5.9449928315011125,5.990437725289115,5.9449928315011125,3.991834117479574,4.002654330286241,3.991834117479574,3.993462207535811,4.004282420342478,3.993462207535811,1.8738808981863897,1.5874032738071628,32,0.022,45,0.041,11,0.712
A2-B0-C2-batch4-r94_III,C_N1000_fijo,las 1000 partículas menos densas (N fijo),1000,9400.0,5.949302972229315,5.994747866017318,5.949302972229315,5.950961494860965,5.996406388648968,5.950961494860965,3.977116121461944,3.9879363342686114,3.977116121461944,3.9773086538468894,3.9881288666535566,3.9773086538468894,1.7308761587437391,1.4953212633908821,24,0.021,42,0.028,8,0.784
A2-B0-C2-batch4-r9_III,C_N1000_fijo,las 1000 partículas menos densas (N fijo),1000,9400.0,5.930350610724592,5.975795504512594,5.930350610724592,5.938169994378111,5.983614888166113,5.938169994378111,3.9785652222095367,3.989385435016204,3.9785652222095367,3.988463059663529,3.9992832724701963,3.988463059663529,1.7097952447016604,1.4667678557516561,21,0.013,55,0.025,9,0.814
A2-B0-C2-r12_I,C_N1000_fijo,las 1000 partículas menos densas (N fijo),1000,9400.0,5.939744176078427,5.985189069866429,5.939744176078427,5.9404438166919125,5.985888710479915,5.9404438166919125,3.972806260097106,3.983626472903773,3.972806260097106,3.978588528903382,3.9894087417100494,3.978588528903382,1.7069088881551646,1.5446690768780287,14,0.015,49,0.017,13,0.664
A2-B0-C2-r12v1fix_I,C_N1000_fijo,las 1000 partículas menos densas (N fijo),1000,9400.0,5.95765303486745,6.003097928655452,5.95765303486745,5.967682602837824,6.013127496625827,5.967682602837824,3.9615943354617427,3.97241454826841,3.9615943354617427,3.9715094085168197,3.982329621323487,3.9715094085168197,1.6568851583332125,1.4812203303909612,2,0.005,32,0.017,11,0.563
A2-B0-C2-r14_III,C_N1000_fijo,las 1000 partículas menos densas (N fijo),1000,9400.0,5.958882420202834,6.004327313990837,5.958882420202834,5.9630548052310015,6.008499699019004,5.9630548052310015,3.9917774340314787,4.0025976468381455,3.9917774340314787,3.993720074098955,4.004540286905622,3.993720074098955,1.8415419204191312,1.561386195773831,29,0.018,49,0.024,14,0.344
A2-B0-C2-r17_III,C_N1000_fijo,las 1000 partículas menos densas (N fijo),1000,9400.0,5.92763746897041,5.973082362758412,5.92763746897041,5.930965175503303,5.976410069291306,5.930965175503303,3.9913013593284505,4.002121572135118,3.9913013593284505,3.989105799996215,3.999926012802882,3.989105799996215,1.8314658063169544,1.5694620283889043,22,0.038,40,0.055,16,0.322
A2-B0-C2-r19_III,C_N1000_fijo,las 1000 partículas menos densas (N fijo),1000,9400.0,5.950158965925091,5.995603859713094,5.950158965925091,5.96694474570467,6.012389639492673,5.96694474570467,3.9883162432307184,3.9991364560373857,3.9883162432307184,3.986465164435275,3.9972853772419423,3.986465164435275,1.7580598225995268,1.5176605923356488,20,0.016,40,0.036,14,0.732
A2-B0-C2-r1_I,C_N1000_fijo,las 1000 partículas menos densas (N fijo),1000,9400.0,5.946161421906137,5.991606315694139,5.946161421906137,5.9481288412424185,5.993573735030421,5.9481288412424185,3.9665178183085223,3.9773380311151896,3.9665178183085223,3.9838049618305966,3.994625174637264,3.9838049618305966,1.6931109715084451,1.4856954572737817,11,0.008,38,0.026,7,0.823
A2-B0-C2-r20_III,C_N1000_fijo,las 1000 partículas menos densas (N fijo),1000,9400.0,5.940095165177713,5.985540058965715,5.940095165177713,5.945664115500059,5.991109009288062,5.945664115500059,3.9886081133690943,3.9994283261757615,3.9886081133690943,3.9913458189738122,4.0021660317804795,3.9913458189738122,1.7475713625951106,1.5061086406184656,18,0.016,44,0.023,8,0.742
A2-B0-C2-r28_III,C_N1000_fijo,las 1000 partículas menos densas (N fijo),1000,9400.0,5.9395148784763006,5.984959772264303,5.9395148784763006,5.948002044754162,5.9934469385421645,5.948002044754162,3.963075004799273,3.97389521760594,3.963075004799273,3.9771727312942726,3.98799294410094,3.9771727312942726,1.6531787500549295,1.4776554144868426,11,0.014,33,0.024,9,0.783
A2-B0-C2-r2_I,C_N1000_fijo,las 1000 partículas menos densas (N fijo),1000,9400.0,5.933301094501195,5.978745988289197,5.933301094501195,5.956463701008234,6.0019085947962365,5.956463701008234,3.963613139344655,3.974433352151322,3.963613139344655,3.991232392952903,4.0020526057595704,3.991232392952903,1.6496188981368094,1.4156455396108396,12,0.016,43,0.018,9,0.779
A2-B0-C2-r2v1fix_III,C_N1000_fijo,las 1000 partículas menos densas (N fijo),1000,9400.0,5.9337563886853655,5.979201282473368,5.9337563886853655,5.934852811406565,5.980297705194568,5.934852811406565,3.986906319995462,3.997726532802129,3.986906319995462,3.9859518969368035,3.9967721097434707,3.9859518969368035,1.9864013625785013,1.6003978453303331,31,0.032,41,0.033,13,0.275
A2-B0-C2-r39_III,C_N1000_fijo,las 1000 partículas menos densas (N fijo),1000,9400.0,5.951468088935851,5.996912982723853,5.951468088935851,5.957836757057234,6.003281650845237,5.957836757057234,3.9641735953467445,3.9749938081534117,3.9641735953467445,3.97802411131325,3.9888443241199174,3.97802411131325,1.6667681153142493,1.4963121509754056,13,0.008,47,0.014,7,0.77
A2-B0-C2-r6_I,C_N1000_fijo,las 1000 partículas menos densas (N fijo),1000,9400.0,5.951749539639289,5.997194433427292,5.951749539639289,5.95514802746608,6.000592921254083,5.95514802746608,3.9911735881557546,4.001993800962421,3.9911735881557546,3.9897274792279123,4.000547692034579,3.9897274792279123,1.8539396352556756,1.535503027766139,28,0.019,44,0.021,11,0.764
A2-B0-C2-r9_I,C_N1000_fijo,las 1000 partículas menos densas (N fijo),1000,9400.0,5.934815958200683,5.980260851988685,5.934815958200683,5.945304335094271,5.990749228882273,5.945304335094271,3.979909189617884,3.9907294024245514,3.979909189617884,3.9839925453714344,3.9948127581781017,3.9839925453714344,1.7328040558679347,1.5168792114956793,13,0.012,45,0.012,17,0.544
A2-B0-C2-r9v2fix_I,C_N1000_fijo,las 1000 partículas menos densas (N fijo),1000,9400.0,5.946217170919629,5.991662064707632,5.946217170919629,5.948697582707466,5.994142476495469,5.948697582707466,3.9711316650718227,3.98195187787849,3.9711316650718227,3.985551036139653,3.9963712489463203,3.985551036139653,1.662422019276692,1.4613902121943116,4,0.007,42,0.014,9,0.817
