rule_id,seed,fuente,K,J,noise,meandeg,kcap,clase_csv,pendiente_csv,z_agg_csv,reconstruccion_fiel,pendiente_vieja,pendiente_corregida,z_agg_vieja,z_agg_corregida,z_sost_vieja,z_sost_corregida,holon_ratio,clase_vieja,clase_corregida,cambia_clase,diam_viejo,diam_corregido,diam_null_viejo,diam_null_corregido,n_cajas,tam_comp_medida,tam_gigante,descarrila_b1,escalas_descarriladas
A2-B0-C2-batch4-r182,589483,cs090_fase5b_candidatas_v4.csv,5,0.796,0.226,4.65,5,I,0.583725143787135,0.2773932581886809,True,0.5837251437871348,0.5837251437871348,0.2773932581886809,0.2773932581886809,False,False,2.7531424003708587,I,I,False,"[14.0, 9.0, 7.0, 6.0, 5.0]","[14.0, 9.0, 7.0, 6.0, 5.0]","[14.333, 10.0, 7.0, 5.0, 4.0]","[14.333, 10.0, 7.0, 5.0, 4.0]","[2000, 1176, 724, 500, 363]","[1941, 1119, 667, 443, 306]","[1941, 1119, 667, 443, 306]",False,0
A2-B0-C2-r9,372702,cs090_fase5b_candidatas_v2.csv,5,0.548,0.142,5.59,6,I,0.584004179281483,0.5656854240492379,True,0.5840041792814835,0.5840041792814835,0.5656854240492379,0.5656854240492379,False,False,3.2181475999093556,I,I,False,"[12.0, 8.0, 6.0, 5.0, 4.0]","[12.0, 8.0, 6.0, 5.0, 4.0]","[10.667, 7.0, 5.667, 4.667, 4.0]","[10.667, 7.0, 5.667, 4.667, 4.0]","[2000, 1151, 678, 437, 330]","[1972, 1123, 650, 409, 302]","[1972, 1123, 650, 409, 302]",False,0
A2-B0-C2-batch4-r11,572896,cs090_fase5b_candidatas_v4.csv,6,0.336,0.263,7.47,6,I,0.5873752918624702,0.494974745855583,True,0.5873752918624704,0.5873752918624704,0.494974745855583,0.494974745855583,False,False,1.6151203055895658,I,I,False,"[11.0, 8.0, 6.0, 5.0, 4.0]","[11.0, 8.0, 6.0, 5.0, 4.0]","[11.667, 8.333, 6.333, 5.0, 4.0]","[11.667, 8.333, 6.333, 5.0, 4.0]","[2000, 1169, 728, 496, 369]","[1933, 1106, 665, 433, 306]","[1933, 1106, 665, 433, 306]",False,0
A2-B0-C2-batch4-r210,592199,cs090_fase5b_candidatas_v4.csv,5,0.741,0.227,7.18,6,I,0.5887175305810336,0.6692130417902463,True,0.5887175305810333,0.5887175305810333,0.6692130417902463,0.6692130417902463,False,False,2.6927046684122944,I,I,False,"[12.0, 7.0, 6.0, 5.0, 4.0]","[12.0, 7.0, 6.0, 5.0, 4.0]","[11.0, 7.667, 5.667, 5.0, 4.0]","[11.0, 7.667, 5.667, 5.0, 4.0]","[2000, 1158, 708, 490, 350]","[1953, 1113, 664, 446, 306]","[1953, 1113, 664, 446, 306]",False,0
A2-B0-C2-batch4-r86,580171,cs090_fase5b_candidatas_v4.csv,5,0.546,0.249,5.46,6,I,0.5906052983473485,0.3863703299156276,True,0.5906052983473467,0.5906052983473467,0.3863703299156276,0.3863703299156276,False,False,2.289945453192968,I,I,False,"[11.0, 9.0, 6.0, 5.0, 4.0]","[11.0, 9.0, 6.0, 5.0, 4.0]","[10.667, 8.0, 6.0, 5.0, 4.0]","[10.667, 8.0, 6.0, 5.0, 4.0]","[2000, 1155, 702, 468, 349]","[1970, 1125, 672, 438, 319]","[1970, 1125, 672, 438, 319]",False,0
A2-B0-C2-batch4-r37,575418,cs090_fase5b_candidatas_v4.csv,6,0.72,0.113,4.89,6,I,0.5910171379930134,0.3897472085538743,True,0.5910171379930143,0.5910171379930143,0.3897472085538743,0.3897472085538743,False,False,2.120468789428945,I,I,False,"[12.0, 8.0, 6.0, 5.0, 4.0]","[12.0, 8.0, 6.0, 5.0, 4.0]","[11.333, 7.333, 6.0, 5.0, 4.0]","[11.333, 7.333, 6.0, 5.0, 4.0]","[2000, 1139, 683, 446, 333]","[1978, 1117, 661, 424, 311]","[1978, 1117, 661, 424, 311]",False,0
A2-B0-C2-batch4-r13,573090,cs090_fase5b_candidatas_v4.csv,6,0.662,0.233,5.58,6,I,0.5911652970991822,0.9899494915611667,False,0.5640440295713769,0.5640440295713769,0.848528135623857,0.848528135623857,False,False,2.805547254996298,I,I,False,"[12.0, 7.0, 6.0, 5.0, 4.0]","[12.0, 7.0, 6.0, 5.0, 4.0]","[10.667, 7.333, 5.667, 5.0, 4.0]","[10.667, 7.333, 5.667, 5.0, 4.0]","[2000, 1149, 707, 457, 329]","[1967, 1117, 676, 426, 298]","[1967, 1117, 676, 426, 298]",False,0
A2-B0-C2-batch4-r38,575515,cs090_fase5b_candidatas_v4.csv,4,0.397,0.184,4.52,5,I,0.5931216513801264,0.7071067796865476,True,0.5931216513801268,0.5931216513801268,0.7071067796865476,0.7071067796865476,False,False,3.084335266954844,I,I,False,"[13.0, 9.0, 6.0, 5.0, 5.0]","[13.0, 9.0, 6.0, 5.0, 5.0]","[13.667, 8.667, 6.667, 5.0, 4.0]","[13.667, 8.667, 6.667, 5.0, 4.0]","[2000, 1176, 726, 506, 355]","[1933, 1113, 664, 444, 293]","[1933, 1113, 664, 444, 293]",False,0
A2-B0-C2-batch4-r144,585797,cs090_fase5b_candidatas_v4.csv,4,0.755,0.308,4.07,7,I,0.5936290251621278,0.2672612416981386,True,0.5936290251621277,0.5936290251621277,0.2672612416981386,0.2672612416981386,False,False,0.8886985281506055,I,I,False,"[11.0, 8.0, 6.0, 5.0, 4.0]","[11.0, 8.0, 6.0, 5.0, 4.0]","[12.667, 8.0, 6.0, 5.0, 4.0]","[12.667, 8.0, 6.0, 5.0, 4.0]","[2000, 1172, 730, 512, 371]","[1960, 1133, 691, 473, 332]","[1960, 1133, 691, 473, 332]",False,0
A2-B0-C2-batch4-r24,574157,cs090_fase5b_candidatas_v4.csv,7,0.308,0.167,5.58,6,I,0.594794134669785,0.42426406796192834,False,0.5944147585351909,0.5944147585351909,0.42426406796192834,0.42426406796192834,False,False,1.8872973027940265,I,I,False,"[12.0, 8.0, 6.0, 5.0, 4.0]","[12.0, 8.0, 6.0, 5.0, 4.0]","[11.333, 7.333, 6.0, 5.0, 4.0]","[11.333, 7.333, 6.0, 5.0, 4.0]","[2000, 1154, 707, 452, 337]","[1963, 1119, 672, 417, 302]","[1963, 1119, 672, 417, 302]",False,0
A2-B0-C2-batch4-r184,589677,cs090_fase5b_candidatas_v4.csv,5,0.476,0.11,5.28,6,I,0.5960362585217963,0.7071067796865472,True,0.5960362585217959,0.5960362585217959,0.7071067796865472,0.7071067796865472,False,False,3.513073170829408,I,I,False,"[13.0, 7.0, 6.0, 5.0, 4.0]","[13.0, 7.0, 6.0, 5.0, 4.0]","[11.333, 7.0, 6.0, 5.0, 4.0]","[11.333, 7.0, 6.0, 5.0, 4.0]","[2000, 1150, 690, 447, 327]","[1966, 1117, 657, 414, 294]","[1966, 1117, 657, 414, 294]",False,0
A2-B0-C2-batch4-r171,588416,cs090_fase5b_candidatas_v4.csv,7,0.517,0.151,4.27,6,I,0.5991758346017657,0.707106779686548,False,0.5990057814429617,0.5990057814429617,0.707106779686548,0.707106779686548,False,False,1.8336308015503966,I,I,False,"[12.0, 7.0, 6.0, 5.0, 4.0]","[12.0, 7.0, 6.0, 5.0, 4.0]","[12.333, 8.333, 6.0, 5.0, 4.0]","[12.333, 8.333, 6.0, 5.0, 4.0]","[2000, 1161, 729, 485, 367]","[1958, 1121, 689, 445, 327]","[1958, 1121, 689, 445, 327]",False,0
A2-B0-C2-batch4-r35,575224,cs090_fase5b_candidatas_v4.csv,6,0.332,0.329,5.09,6,I,0.6004940740104577,0.0,True,0.6004940740104577,0.6004940740104577,0.0,0.0,False,False,1.3443945662080772,I,I,False,"[12.0, 8.0, 6.0, 5.0, 4.0]","[12.0, 8.0, 6.0, 5.0, 4.0]","[12.0, 8.0, 6.0, 5.0, 4.0]","[12.0, 8.0, 6.0, 5.0, 4.0]","[2000, 1148, 703, 457, 342]","[1970, 1118, 673, 427, 312]","[1970, 1118, 673, 427, 312]",False,0
A2-B0-C2-batch4-r40,575709,cs090_fase5b_candidatas_v4.csv,6,0.449,0.103,4.55,6,I,0.6012006435980857,0.2449489739783178,True,0.6012006435980848,0.6012006435980848,0.2449489739783178,0.2449489739783178,False,False,2.1843064542675252,I,I,False,"[11.0, 9.0, 6.0, 5.0, 4.0]","[11.0, 9.0, 6.0, 5.0, 4.0]","[11.0, 8.0, 6.0, 5.0, 4.0]","[11.0, 8.0, 6.0, 5.0, 4.0]","[2000, 1162, 717, 479, 360]","[1964, 1127, 682, 444, 325]","[1964, 1127, 682, 444, 325]",False,0
A2-B0-C2-batch4-r157,587058,cs090_fase5b_candidatas_v4.csv,6,0.356,0.176,6.56,7,I,0.6012595473421678,0.4242640678119285,True,0.6012595473421662,0.6012595473421662,0.4242640678119285,0.4242640678119285,False,False,1.5305094966644301,I,I,False,"[9.0, 8.0, 6.0, 4.0, 3.0]","[9.0, 8.0, 6.0, 4.0, 3.0]","[10.0, 7.333, 5.0, 4.333, 4.0]","[10.0, 7.333, 5.0, 4.333, 4.0]","[2000, 1137, 662, 418, 319]","[1986, 1123, 648, 404, 305]","[1986, 1123, 648, 404, 305]",False,0
A2-B0-C2-batch4-r63,577940,cs090_fase5b_candidatas_v4.csv,5,0.443,0.225,4.62,7,I,0.6015286262909372,0.8485281356238573,True,0.6015286262909366,0.6015286262909366,0.8485281356238573,0.8485281356238573,False,False,2.657213214733661,I,I,False,"[11.0, 9.0, 6.0, 5.0, 4.0]","[11.0, 9.0, 6.0, 5.0, 4.0]","[10.667, 7.333, 6.0, 5.0, 4.0]","[10.667, 7.333, 6.0, 5.0, 4.0]","[2000, 1139, 708, 460, 370]","[1983, 1122, 691, 443, 353]","[1983, 1122, 691, 443, 353]",False,0
A2-B0-C2-r6,272411,cs090_fase5_profundizar_a2b0c2_resumen.csv,7,0.632,0.119,5.38,5,I,0.6017022732300992,0.2828427118746195,True,0.6017022732300973,0.6017022732300973,0.2828427118746195,0.2828427118746195,False,False,1.967789496485271,I,I,False,"[13.0, 9.0, 6.0, 5.0, 5.0]","[13.0, 9.0, 6.0, 5.0, 5.0]","[13.333, 8.667, 6.0, 5.0, 4.0]","[13.333, 8.667, 6.0, 5.0, 4.0]","[2000, 1177, 724, 493, 368]","[1941, 1125, 673, 442, 317]","[1941, 1125, 673, 442, 317]",False,0
A2-B0-C2-batch4-r64,578037,cs090_fase5b_candidatas_v4.csv,4,0.453,0.172,4.25,7,I,0.6025632435380978,0.7071067796865476,True,0.6025632435380978,0.6025632435380978,0.7071067796865476,0.7071067796865476,False,False,3.828554728785734,I,I,False,"[11.0, 9.0, 6.0, 5.0, 4.0]","[11.0, 9.0, 6.0, 5.0, 4.0]","[11.0, 7.333, 6.0, 5.0, 4.0]","[11.0, 7.333, 6.0, 5.0, 4.0]","[2000, 1164, 730, 487, 358]","[1965, 1129, 695, 452, 323]","[1965, 1129, 695, 452, 323]",False,0
A2-B0-C2-batch3-r130,484439,cs090_fase5b_candidatas_v3.csv,6,0.624,0.15,6.61,6,I,0.603666275448031,0.28284271202461875,True,0.6036662754480314,0.6036662754480314,0.28284271202461875,0.28284271202461875,False,False,2.0890428716676204,I,I,False,"[12.0, 8.0, 6.0, 5.0, 4.0]","[12.0, 8.0, 6.0, 5.0, 4.0]","[11.333, 7.667, 6.0, 5.0, 4.0]","[11.333, 7.667, 6.0, 5.0, 4.0]","[2000, 1146, 698, 445, 354]","[1966, 1113, 665, 412, 321]","[1966, 1113, 665, 412, 321]",False,0
A2-B0-C2-batch4-r174,588707,cs090_fase5b_candidatas_v4.csv,7,0.375,0.257,7.9,7,I,0.6041267417759444,1.1313708482484761,False,0.6053070106396892,0.6053070106396892,1.1313708482484761,1.1313708482484761,False,False,1.4308142958765786,I,I,False,"[12.0, 7.0, 5.0, 4.0, 4.0]","[12.0, 7.0, 5.0, 4.0, 4.0]","[8.667, 6.0, 5.333, 4.667, 4.0]","[8.667, 6.0, 5.333, 4.667, 4.0]","[2000, 1148, 673, 447, 311]","[1978, 1126, 651, 425, 289]","[1978, 1126, 651, 425, 289]",False,0
A2-B0-C2-batch4-r132,584633,cs090_fase5b_candidatas_v4.csv,6,0.423,0.125,7.82,6,I,0.6056386920968034,0.28284271187461874,False,0.6057508657321226,0.6057508657321226,0.28284271187461874,0.28284271187461874,False,False,2.465028970062141,I,I,False,"[11.0, 8.0, 6.0, 5.0, 4.0]","[11.0, 8.0, 6.0, 5.0, 4.0]","[11.667, 8.0, 6.0, 5.0, 4.0]","[11.667, 8.0, 6.0, 5.0, 4.0]","[2000, 1175, 747, 501, 396]","[1929, 1105, 678, 432, 327]","[1929, 1105, 678, 432, 327]",False,0
A2-B0-C2-batch4-r27,574448,cs090_fase5b_candidatas_v4.csv,8,0.656,0.23,4.37,6,I,0.6061962585055974,0.5656854237492386,True,0.6061962585055976,0.6061962585055976,0.5656854237492386,0.5656854237492386,False,False,1.583609036482027,I,I,False,"[12.0, 8.0, 7.0, 5.0, 4.0]","[12.0, 8.0, 7.0, 5.0, 4.0]","[11.667, 8.333, 6.333, 5.0, 4.0]","[11.667, 8.333, 6.333, 5.0, 4.0]","[2000, 1179, 736, 459, 362]","[1954, 1134, 691, 414, 317]","[1954, 1134, 691, 414, 317]",False,0
A2-B0-C2-batch3-r57,477358,cs090_fase5b_candidatas_v3.csv,4,0.76,0.339,4.85,6,I,0.6072417912787075,0.14142135608730938,True,0.6072417912787071,0.6072417912787071,0.14142135608730938,0.14142135608730938,False,False,1.4830787449484628,I,I,False,"[12.0, 8.0, 6.0, 5.0, 4.0]","[12.0, 8.0, 6.0, 5.0, 4.0]","[11.333, 8.0, 6.0, 5.0, 4.0]","[11.333, 8.0, 6.0, 5.0, 4.0]","[2000, 1154, 705, 464, 349]","[1962, 1119, 670, 429, 314]","[1962, 1119, 670, 429, 314]",False,0
A2-B0-C2-batch4-r145,585894,cs090_fase5b_candidatas_v4.csv,4,0.31,0.222,7.19,6,I,0.6089957328871656,0.7727406598312544,True,0.6089957328871657,0.6089957328871657,0.7727406598312544,0.7727406598312544,False,False,2.0482546193816606,I,I,False,"[13.0, 7.0, 6.0, 5.0, 4.0]","[13.0, 7.0, 6.0, 5.0, 4.0]","[11.0, 7.333, 5.667, 5.0, 4.0]","[11.0, 7.333, 5.667, 5.0, 4.0]","[2000, 1151, 715, 467, 334]","[1962, 1118, 682, 434, 301]","[1962, 1118, 682, 434, 301]",False,0
A2-B0-C2-batch4-r158,587155,cs090_fase5b_candidatas_v4.csv,5,0.312,0.14,4.29,6,I,0.6093246869830368,0.3863703299156272,True,0.6093246869830358,0.6093246869830358,0.3863703299156272,0.3863703299156272,False,False,1.373700219719628,I,I,False,"[11.0, 8.0, 6.0, 5.0, 4.0]","[11.0, 8.0, 6.0, 5.0, 4.0]","[12.0, 8.0, 6.0, 5.0, 4.333]","[12.0, 8.0, 6.0, 5.0, 4.333]","[2000, 1169, 738, 511, 395]","[1952, 1123, 692, 465, 349]","[1952, 1123, 692, 465, 349]",False,0
A2-B0-C2-batch3-r117,483178,cs090_fase5b_candidatas_v3.csv,5,0.442,0.291,4.39,6,I,0.6115898111016562,0.3518534706575732,True,0.6115898111016568,0.6115898111016568,0.3518534706575732,0.3518534706575732,False,False,1.165979043631774,I,I,False,"[11.0, 9.0, 6.0, 5.0, 4.0]","[11.0, 9.0, 6.0, 5.0, 4.0]","[11.667, 8.0, 6.0, 5.0, 4.0]","[11.667, 8.0, 6.0, 5.0, 4.0]","[2000, 1175, 710, 511, 362]","[1961, 1137, 672, 473, 324]","[1961, 1137, 672, 473, 324]",False,0
A2-B0-C2-batch4-r95,581044,cs090_fase5b_candidatas_v4.csv,5,0.548,0.222,7.23,6,I,0.6149861221455258,0.9743680213846858,True,0.6149861221455253,0.6149861221455253,0.9743680213846858,0.9743680213846858,False,False,2.5829341419500618,I,I,False,"[12.0, 8.0, 6.0, 5.0, 4.0]","[12.0, 8.0, 6.0, 5.0, 4.0]","[10.333, 6.667, 5.667, 5.0, 4.0]","[10.333, 6.667, 5.667, 5.0, 4.0]","[2000, 1157, 695, 465, 361]","[1964, 1122, 660, 430, 326]","[1964, 1122, 660, 430, 326]",False,0
A2-B0-C2-batch3-r90,480559,cs090_fase5b_candidatas_v3.csv,6,0.627,0.28,6.96,6,I,0.6170919952326769,0.2449489739783178,True,0.6170919952326778,0.6170919952326778,0.2449489739783178,0.2449489739783178,False,False,1.7599093048949883,I,I,False,"[12.0, 8.0, 6.0, 5.0, 4.0]","[12.0, 8.0, 6.0, 5.0, 4.0]","[11.0, 7.0, 6.0, 5.0, 4.0]","[11.0, 7.0, 6.0, 5.0, 4.0]","[2000, 1154, 711, 477, 356]","[1952, 1107, 664, 430, 309]","[1952, 1107, 664, 430, 309]",False,0
A2-B0-C2-batch3-r50,476679,cs090_fase5b_candidatas_v3.csv,6,0.381,0.278,5.64,5,I,0.6185791830984309,0.4898979479566356,True,0.6185791830984311,0.6185791830984311,0.4898979479566356,0.4898979479566356,False,False,1.3219714767235071,I,I,False,"[14.0, 8.0, 7.0, 5.0, 5.0]","[14.0, 8.0, 7.0, 5.0, 5.0]","[14.0, 10.0, 7.0, 5.0, 4.0]","[14.0, 10.0, 7.0, 5.0, 4.0]","[2000, 1178, 741, 500, 380]","[1924, 1111, 675, 434, 314]","[1924, 1111, 675, 434, 314]",False,0
A2-B0-C2-batch4-r89,580462,cs090_fase5b_candidatas_v4.csv,4,0.469,0.27,7.46,6,I,0.6186783624132153,1.5556349153104045,True,0.6186783624132152,0.6186783624132152,1.5556349153104045,1.5556349153104045,False,False,2.033688071443626,I,I,False,"[11.0, 10.0, 6.0, 5.0, 4.0]","[11.0, 10.0, 6.0, 5.0, 4.0]","[12.333, 7.667, 6.0, 5.0, 4.0]","[12.333, 7.667, 6.0, 5.0, 4.0]","[2000, 1167, 728, 472, 357]","[1949, 1118, 680, 424, 309]","[1949, 1118, 680, 424, 309]",False,0
A2-B0-C2-batch4-r5,572314,cs090_fase5b_candidatas_v4.csv,8,0.523,0.244,4.34,7,I,0.6191094861351111,0.4898979479566356,True,0.6191094861351106,0.6191094861351106,0.4898979479566356,0.4898979479566356,False,False,2.109483759187346,I,I,False,"[13.0, 7.0, 6.0, 5.0, 4.0]","[13.0, 7.0, 6.0, 5.0, 4.0]","[12.0, 8.0, 6.0, 5.0, 4.0]","[12.0, 8.0, 6.0, 5.0, 4.0]","[2000, 1158, 719, 455, 356]","[1979, 1138, 699, 435, 336]","[1979, 1138, 699, 435, 336]",False,0
A2-B0-C2-batch4-r39,575612,cs090_fase5b_candidatas_v4.csv,5,0.437,0.184,5.2,5,I,0.6230488869263001,0.4242640678119285,True,0.6230488869262995,0.6230488869262995,0.4242640678119285,0.4242640678119285,False,False,2.394599151198162,I,I,False,"[14.0, 10.0, 7.0, 6.0, 5.0]","[14.0, 10.0, 7.0, 6.0, 5.0]","[13.0, 9.0, 6.667, 5.0, 4.333]","[13.0, 9.0, 6.667, 5.0, 4.333]","[2000, 1189, 739, 515, 381]","[1921, 1117, 669, 445, 311]","[1921, 1117, 669, 445, 311]",False,0
A2-B0-C2-batch3-r44,476097,cs090_fase5b_candidatas_v3.csv,7,0.551,0.138,4.4,5,I,0.6237508179211378,0.5169395431561162,True,0.623750817921136,0.623750817921136,0.5169395431561162,0.5169395431561162,False,False,2.3806339149573437,I,I,False,"[13.0, 10.0, 7.0, 5.0, 5.0]","[13.0, 10.0, 7.0, 5.0, 5.0]","[13.333, 10.333, 6.667, 5.0, 4.333]","[13.333, 10.333, 6.667, 5.0, 4.333]","[2000, 1182, 742, 497, 375]","[1935, 1121, 681, 436, 314]","[1935, 1121, 681, 436, 314]",False,0
A2-B0-C2-batch4-r219,593072,cs090_fase5b_candidatas_v4.csv,6,0.304,0.316,7.08,6,I,0.6239185084911231,0.07071067804365469,False,0.6237877396028608,0.6237877396028608,0.07071067804365469,0.07071067804365469,False,False,1.755365273510757,I,I,False,"[12.0, 8.0, 6.0, 5.0, 4.0]","[12.0, 8.0, 6.0, 5.0, 4.0]","[12.0, 7.667, 6.0, 5.0, 4.0]","[12.0, 7.667, 6.0, 5.0, 4.0]","[2000, 1167, 731, 480, 366]","[1953, 1121, 685, 434, 320]","[1953, 1121, 685, 434, 320]",False,0
A2-B0-C2-batch4-r79,579492,cs090_fase5b_candidatas_v4.csv,7,0.36,0.319,6.74,6,I,0.625966332816591,0.4898979479566356,True,0.6259663328165916,0.6259663328165916,0.4898979479566356,0.4898979479566356,False,False,1.2188364864347514,I,I,False,"[13.0, 8.0, 6.0, 5.0, 4.0]","[13.0, 8.0, 6.0, 5.0, 4.0]","[11.0, 8.0, 6.0, 5.0, 4.0]","[11.0, 8.0, 6.0, 5.0, 4.0]","[2000, 1166, 710, 458, 328]","[1962, 1128, 672, 420, 290]","[1962, 1128, 672, 420, 290]",False,0
A2-B0-C2-batch4-r20,573769,cs090_fase5b_candidatas_v4.csv,6,0.615,0.308,5.56,6,I,0.626356282241272,0.8485281356238573,True,0.6263562822412716,0.6263562822412716,0.8485281356238573,0.8485281356238573,False,False,1.829877541290044,I,I,False,"[13.0, 8.0, 6.0, 5.0, 4.0]","[13.0, 8.0, 6.0, 5.0, 4.0]","[11.667, 8.0, 6.0, 4.333, 4.0]","[11.667, 8.0, 6.0, 4.333, 4.0]","[2000, 1153, 689, 446, 332]","[1971, 1124, 660, 417, 303]","[1971, 1124, 660, 417, 303]",False,0
A2-B0-C2-batch3-r109,482402,cs090_fase5b_candidatas_v3.csv,4,0.728,0.19,6.42,6,I,0.6275014418510246,0.7071067796865472,True,0.6275014418510245,0.6275014418510245,0.7071067796865472,0.7071067796865472,False,False,3.5742757438057486,I,I,False,"[13.0, 8.0, 6.0, 5.0, 4.0]","[13.0, 8.0, 6.0, 5.0, 4.0]","[11.333, 7.0, 6.0, 5.0, 4.0]","[11.333, 7.0, 6.0, 5.0, 4.0]","[2000, 1152, 685, 438, 338]","[1974, 1128, 662, 415, 315]","[1974, 1128, 662, 415, 315]",False,0
A2-B0-C2-r5,272314,cs090_fase5_profundizar_a2b0c2_resumen.csv,4,0.684,0.334,7.87,6,I,0.6276459043873612,0.0,True,0.6276459043873608,0.6276459043873608,0.0,0.0,False,False,1.8862086888845984,I,I,False,"[12.0, 8.0, 7.0, 5.0, 4.0]","[12.0, 8.0, 7.0, 5.0, 4.0]","[12.0, 8.0, 6.0, 5.0, 4.0]","[12.0, 8.0, 6.0, 5.0, 4.0]","[2000, 1173, 737, 478, 384]","[1939, 1113, 677, 418, 324]","[1939, 1113, 677, 418, 324]",False,0
A2-B0-C2-batch4-r155,586864,cs090_fase5b_candidatas_v4.csv,8,0.531,0.103,7.31,6,I,0.6276592736788965,0.0,True,0.6276592736788981,0.6276592736788981,0.0,0.0,False,False,5.172907156509676,I,I,False,"[12.0, 8.0, 6.0, 5.0, 4.0]","[12.0, 8.0, 6.0, 5.0, 4.0]","[11.0, 7.0, 6.0, 5.0, 4.0]","[11.0, 7.0, 6.0, 5.0, 4.0]","[2000, 1161, 729, 473, 375]","[1957, 1119, 687, 431, 333]","[1957, 1119, 687, 431, 333]",False,0
A2-B0-C2-batch3-r107,482208,cs090_fase5b_candidatas_v3.csv,6,0.643,0.335,6.46,5,I,0.6304170393073871,0.8123113575551025,True,0.6304170393073869,0.6304170393073869,0.8123113575551025,0.8123113575551025,False,False,1.5881857169675335,I,I,False,"[13.0, 9.0, 6.0, 5.0, 5.0]","[13.0, 9.0, 6.0, 5.0, 5.0]","[14.667, 10.333, 7.0, 5.0, 4.0]","[14.667, 10.333, 7.0, 5.0, 4.0]","[2000, 1217, 765, 546, 394]","[1895, 1115, 664, 445, 293]","[1895, 1115, 664, 445, 293]",False,0
A2-B0-C2-batch4-r32,574933,cs090_fase5b_candidatas_v4.csv,6,0.669,0.301,7.53,6,I,0.6307108500080885,0.7071067796865476,False,0.6213395809513053,0.6213395809513053,0.7071067796865476,0.7071067796865476,False,False,1.8497934707916521,I,I,False,"[12.0, 8.0, 7.0, 5.0, 4.0]","[12.0, 8.0, 7.0, 5.0, 4.0]","[10.667, 7.667, 6.0, 5.0, 4.0]","[10.667, 7.667, 6.0, 5.0, 4.0]","[2000, 1161, 722, 485, 369]","[1956, 1119, 680, 443, 327]","[1956, 1119, 680, 443, 327]",False,0
A2-B0-C2-batch4-r90,580559,cs090_fase5b_candidatas_v4.csv,5,0.794,0.294,4.93,6,I,0.63142200083662,0.5656854237492379,True,0.6314220008366199,0.6314220008366199,0.5656854237492379,0.5656854237492379,False,False,2.6664172711518908,I,I,False,"[12.0, 9.0, 6.0, 5.0, 4.0]","[12.0, 9.0, 6.0, 5.0, 4.0]","[12.0, 7.667, 6.0, 5.0, 4.0]","[12.0, 7.667, 6.0, 5.0, 4.0]","[2000, 1154, 693, 469, 346]","[1961, 1118, 657, 433, 310]","[1961, 1118, 657, 433, 310]",False,0
A2-B0-C2-batch4-r84,579977,cs090_fase5b_candidatas_v4.csv,7,0.344,0.166,7.82,6,I,0.6314471708206678,0.5277916858529366,True,0.6314471708206674,0.6314471708206674,0.5277916858529366,0.5277916858529366,False,False,1.7750719753792237,I,I,False,"[12.0, 8.0, 6.0, 5.0, 4.0]","[12.0, 8.0, 6.0, 5.0, 4.0]","[11.0, 7.667, 5.667, 5.0, 4.0]","[11.0, 7.667, 5.667, 5.0, 4.0]","[2000, 1161, 719, 495, 368]","[1941, 1105, 663, 439, 312]","[1941, 1105, 663, 439, 312]",False,0
A2-B0-C2-batch3-r67,478328,cs090_fase5b_candidatas_v3.csv,8,0.765,0.288,4.38,6,I,0.631838476985562,0.1948736042769372,True,0.6318384769855615,0.6318384769855615,0.1948736042769372,0.1948736042769372,False,False,1.768394860738987,I,I,False,"[12.0, 9.0, 6.0, 5.0, 4.0]","[12.0, 9.0, 6.0, 5.0, 4.0]","[11.667, 9.0, 6.333, 5.0, 4.0]","[11.667, 9.0, 6.333, 5.0, 4.0]","[2000, 1157, 731, 480, 342]","[1961, 1119, 693, 442, 304]","[1961, 1119, 693, 442, 304]",False,0
A2-B0-C2-batch4-r50,576679,cs090_fase5b_candidatas_v4.csv,5,0.572,0.215,6.02,5,I,0.6326249144600209,0.0,True,0.6326249144600191,0.6326249144600191,0.0,0.0,False,False,3.739405675075294,I,I,False,"[13.0, 10.0, 6.0, 5.0, 5.0]","[13.0, 10.0, 6.0, 5.0, 5.0]","[13.0, 10.0, 7.0, 5.0, 4.0]","[13.0, 10.0, 7.0, 5.0, 4.0]","[2000, 1172, 730, 494, 377]","[1916, 1095, 657, 422, 305]","[1916, 1095, 657, 422, 305]",False,0
A2-B0-C2-batch4-r75,579104,cs090_fase5b_candidatas_v4.csv,4,0.344,0.183,6.4,6,I,0.633131094886723,1.272792203435786,True,0.6331310948867226,0.6331310948867226,1.272792203435786,1.272792203435786,False,False,2.25664555941345,I,I,False,"[13.0, 7.0, 5.0, 5.0, 4.0]","[13.0, 7.0, 5.0, 5.0, 4.0]","[10.667, 7.667, 6.0, 5.0, 4.0]","[10.667, 7.667, 6.0, 5.0, 4.0]","[2000, 1144, 692, 470, 351]","[1964, 1111, 660, 438, 319]","[1964, 1111, 660, 438, 319]",False,0
A2-B0-C2-batch3-r35,475224,cs090_fase5b_candidatas_v3.csv,4,0.657,0.303,4.75,5,I,0.6334481872632117,1.2572107332593048,True,0.6334481872632115,0.6334481872632115,1.2572107332593048,1.2572107332593048,False,False,2.476520783925357,I,I,False,"[14.0, 9.0, 8.0, 5.0, 5.0]","[14.0, 9.0, 8.0, 5.0, 5.0]","[12.333, 8.333, 6.333, 5.0, 4.0]","[12.333, 8.333, 6.333, 5.0, 4.0]","[2000, 1171, 745, 497, 373]","[1939, 1115, 690, 442, 318]","[1939, 1115, 690, 442, 318]",False,0
