version	num	file	name	title_or_header	classes	functions	capability_tokens	lines
		/Volumes/LaCie/RMD/Cosmolab/VSTCosmo/VST_CelulaMadre_WebLive_A_E011_CABEZA_3D_LOOK_ORGANISMO.py	VST_CelulaMadre_WebLive_A_E011_CABEZA_3D_LOOK_ORGANISMO.py	!/usr/bin/env python3	ActuadorEsferaV122, _LectorServidor, Run, MonitorNiveles, Handler	_nombre_canal, _fila, _mono_de_spec, _mono_de_upload, _carga_upload_binaural, biauralizar_mono, _alinear, _extraer_canal, _grabar_dispositivo, _resolver_fuente, _build_audio_por_oido, build_audio, _aplicar_ablacion, build_cell, _csv_de_rows, correr, _servidor_src, _aplicar_mute_soma, _aplicar_mute_bloque, _monitor, _fuentes_servidor, _fuentes_comunicacion, _com_observar, _fuentes, _dispositivos	campo, memoria, homeostasis, valencia, lateralidad, consciencia, libertad, comunicacion, amenaza, identidad, actuador	1967
		/Volumes/LaCie/RMD/Cosmolab/VSTCosmo/VST_CelulaMadre_WebLive_A_E012_CABEZA_3D_ESTETICA_FINAL.py	VST_CelulaMadre_WebLive_A_E012_CABEZA_3D_ESTETICA_FINAL.py	!/usr/bin/env python3	ActuadorEsferaV122, _LectorServidor, Run, MonitorNiveles, Handler	_nombre_canal, _fila, _mono_de_spec, _mono_de_upload, _carga_upload_binaural, biauralizar_mono, _alinear, _extraer_canal, _grabar_dispositivo, _resolver_fuente, _build_audio_por_oido, build_audio, _aplicar_ablacion, build_cell, _csv_de_rows, correr, _servidor_src, _aplicar_mute_soma, _aplicar_mute_bloque, _monitor, _fuentes_servidor, _fuentes_comunicacion, _rc_observar, _com_observar, _fuentes	campo, memoria, homeostasis, valencia, lateralidad, consciencia, libertad, comunicacion, amenaza, identidad, actuador	2057
		/Volumes/LaCie/RMD/Cosmolab/VSTCosmo/VST_CelulaMadre_WebLive_A_E013_RC_CONSENSO_MINIMO.py	VST_CelulaMadre_WebLive_A_E013_RC_CONSENSO_MINIMO.py	!/usr/bin/env python3	ActuadorEsferaV122, _LectorServidor, Run, MonitorNiveles, Handler	_nombre_canal, _fila, _mono_de_spec, _mono_de_upload, _carga_upload_binaural, biauralizar_mono, _alinear, _extraer_canal, _grabar_dispositivo, _resolver_fuente, _build_audio_por_oido, build_audio, _aplicar_ablacion, build_cell, _csv_de_rows, correr, _servidor_src, _aplicar_mute_soma, _aplicar_mute_bloque, _monitor, _fuentes_servidor, _fuentes_comunicacion, _rc_observar, _com_observar, _fuentes	campo, memoria, homeostasis, valencia, lateralidad, consciencia, libertad, comunicacion, amenaza, identidad, actuador	2090
		/Volumes/LaCie/RMD/Cosmolab/VSTCosmo/VST_CelulaMadre_WebLive_A_E014_RC_MIX_ENDOGENO.py	VST_CelulaMadre_WebLive_A_E014_RC_MIX_ENDOGENO.py	!/usr/bin/env python3	ActuadorEsferaV122, _LectorServidor, Run, MonitorNiveles, Handler	_nombre_canal, _fila, _mono_de_spec, _mono_de_upload, _carga_upload_binaural, biauralizar_mono, _alinear, _extraer_canal, _grabar_dispositivo, _resolver_fuente, _build_audio_por_oido, build_audio, _aplicar_ablacion, build_cell, _csv_de_rows, correr, _servidor_src, _aplicar_mute_soma, _aplicar_mute_bloque, _monitor, _fuentes_servidor, _fuentes_comunicacion, _rc_observar, _com_observar, _fuentes	campo, memoria, homeostasis, valencia, lateralidad, consciencia, libertad, comunicacion, amenaza, identidad, actuador	2100
		/Volumes/LaCie/RMD/Cosmolab/VSTCosmo/VST_CelulaMadre_WebLive_A_E015_CABEZA_ATENCION_COMPRENSION.py	VST_CelulaMadre_WebLive_A_E015_CABEZA_ATENCION_COMPRENSION.py	!/usr/bin/env python3	ActuadorEsferaV122, _LectorServidor, Run, MonitorNiveles, Handler	_nombre_canal, _fila, _mono_de_spec, _mono_de_upload, _carga_upload_binaural, biauralizar_mono, _alinear, _extraer_canal, _grabar_dispositivo, _resolver_fuente, _build_audio_por_oido, build_audio, _aplicar_ablacion, build_cell, _csv_de_rows, correr, _servidor_src, _aplicar_mute_soma, _aplicar_mute_bloque, _monitor, _fuentes_servidor, _fuentes_comunicacion, _rc_observar, _com_observar, _fuentes	campo, memoria, homeostasis, valencia, lateralidad, consciencia, libertad, comunicacion, amenaza, identidad, actuador	2128
		/Volumes/LaCie/RMD/Cosmolab/VSTCosmo/VST_CelulaMadre_WebLive_A_E016_RC_RAZON_ORGANISMICA.py	VST_CelulaMadre_WebLive_A_E016_RC_RAZON_ORGANISMICA.py	!/usr/bin/env python3	ActuadorEsferaV122, _LectorServidor, Run, MonitorNiveles, Handler	_nombre_canal, _fila, _mono_de_spec, _mono_de_upload, _carga_upload_binaural, biauralizar_mono, _alinear, _extraer_canal, _grabar_dispositivo, _actualizar_medidor_comunicacion, _snapshot_comunicacion_entrante, _audio_comunicacion_resiliente, _resolver_fuente, _build_audio_por_oido, build_audio, _aplicar_ablacion, build_cell, _csv_de_rows, correr, _servidor_src, _aplicar_mute_soma, _aplicar_mute_bloque, _monitor, _fuentes_servidor, _fuentes_comunicacion	campo, memoria, homeostasis, valencia, lateralidad, consciencia, libertad, comunicacion, amenaza, identidad, actuador	2262
		/Volumes/LaCie/RMD/Cosmolab/VSTCosmo/VST_CelulaMadre_WebLive_A_E017_PONDERACION_ENDOGENA.py	VST_CelulaMadre_WebLive_A_E017_PONDERACION_ENDOGENA.py	!/usr/bin/env python3	ActuadorEsferaV122, _LectorServidor, Run, MonitorNiveles, Handler	_nombre_canal, _fila, _mono_de_spec, _mono_de_upload, _carga_upload_binaural, biauralizar_mono, _alinear, _extraer_canal, _grabar_dispositivo, _rms_pico_audio, _actualizar_medidor_comunicacion, _actualizar_medidor_comunicacion_canales, _snapshot_comunicacion_entrante, _audio_comunicacion_resiliente, _resolver_fuente, _build_audio_por_oido, build_audio, _aplicar_ablacion, build_cell, _csv_de_rows, correr, _servidor_src, _aplicar_mute_soma, _aplicar_mute_bloque, _monitor	campo, memoria, homeostasis, valencia, lateralidad, consciencia, libertad, comunicacion, amenaza, identidad, actuador	2308
		/Volumes/LaCie/RMD/Cosmolab/VSTCosmo/VST_CelulaMadre_WebLive_A_E018_RC_ENDOGENO_LED_POSTMUTE.py	VST_CelulaMadre_WebLive_A_E018_RC_ENDOGENO_LED_POSTMUTE.py	!/usr/bin/env python3	ActuadorEsferaV122, _LectorServidor, Run, MonitorNiveles, Handler	_nombre_canal, _fila, _mono_de_spec, _mono_de_upload, _carga_upload_binaural, biauralizar_mono, _alinear, _extraer_canal, _grabar_dispositivo, _rms_pico_audio, _actualizar_medidor_comunicacion, _actualizar_medidor_comunicacion_canales, _snapshot_comunicacion_entrante, _audio_comunicacion_resiliente, _resolver_fuente, _build_audio_por_oido, build_audio, _aplicar_ablacion, build_cell, _csv_de_rows, correr, _servidor_src, _aplicar_mute_soma, _aplicar_mute_bloque, _monitor	campo, memoria, homeostasis, valencia, lateralidad, consciencia, libertad, comunicacion, amenaza, identidad, actuador	2328
		/Volumes/LaCie/RMD/Cosmolab/VSTCosmo/VST_CelulaMadre_WebLive_A_E018_SIN_PESOS_CABEZA.py	VST_CelulaMadre_WebLive_A_E018_SIN_PESOS_CABEZA.py	!/usr/bin/env python3	ActuadorEsferaV122, _LectorServidor, Run, MonitorNiveles, Handler	_nombre_canal, _fila, _mono_de_spec, _mono_de_upload, _carga_upload_binaural, biauralizar_mono, _alinear, _extraer_canal, _grabar_dispositivo, _rms_pico_audio, _actualizar_medidor_comunicacion, _actualizar_medidor_comunicacion_canales, _snapshot_comunicacion_entrante, _audio_comunicacion_resiliente, _resolver_fuente, _build_audio_por_oido, build_audio, _aplicar_ablacion, build_cell, _csv_de_rows, correr, _servidor_src, _aplicar_mute_soma, _aplicar_mute_bloque, _monitor	campo, memoria, homeostasis, valencia, lateralidad, consciencia, libertad, comunicacion, amenaza, identidad, actuador	2328
		/Volumes/LaCie/RMD/Cosmolab/VSTCosmo/VST_CelulaMadre_WebLive_A_FIX.py	VST_CelulaMadre_WebLive_A_FIX.py	!/usr/bin/env python3	_LectorServidor, Run, MonitorNiveles, Handler	_nombre_canal, _fila, _mono_de_spec, _mono_de_upload, _carga_upload_binaural, biauralizar_mono, _alinear, _extraer_canal, _grabar_dispositivo, _resolver_fuente, _build_audio_por_oido, build_audio, _aplicar_ablacion, build_cell, _csv_de_rows, correr, _servidor_src, _monitor, _fuentes_servidor, _fuentes_comunicacion, _com_observar, _fuentes, _dispositivos, main	campo, memoria, homeostasis, valencia, lateralidad, consciencia, libertad, comunicacion, amenaza, identidad, actuador	1446
		/Volumes/LaCie/RMD/Cosmolab/VSTCosmo/VST_Celula_Madre_001.py	VST_Celula_Madre_001.py	!/usr/bin/env python3	ValenciaLocal, MemoriaEpisodicaV180c, MemoriaDeTrabajo, RegistroRepresentaciones, FatigaMetabolica, MemoriaAusencia, ConscienciaBasica, ModoJuego, Hemisferio, Ritual, MetaRepresentacionObservacional, AparatoMotorV180c, OrganismoV180c	_frecuencias_naturales_campo, ejecutar_v180c, _onda_cuadrada, verificar_organismo_consolidado, _cargar_v1, _protocolo, _metricas, _entrada_estructurada, _contar_cuencas, _contar_modos, _clonar_aprendido_zero, _sondear, verificar_campo_v2	campo, memoria, homeostasis, valencia, lateralidad, consciencia, libertad, comunicacion, amenaza, identidad, actuador	1826
		/Volumes/LaCie/RMD/Cosmolab/VSTCosmo/VST_DiadaAltruismo.py	VST_DiadaAltruismo.py	!/usr/bin/env python3	GobernanzaAltruismo	leer_estado_par, url_estado_desde_voz, _norm_cb, _s_shared, _smoke	homeostasis, valencia, lateralidad, consciencia, libertad, comunicacion, amenaza, identidad	200
		/Volumes/LaCie/RMD/Cosmolab/VSTCosmo/VST_Genoma.py	VST_Genoma.py	!/usr/bin/env python3	Estado, Milieu, Organelo, LocusReservado, MedidorComplejidad, Organismo, OrganeloPresionDesacople, OrganeloFatiga, OrganeloMarcapasos, OrganeloAltruismo, GenEspec	beta_crit, _sigmoid_altruismo, organelo_altruismo, locus_altruismo_boorman, transcribir_celula_madre_minima	campo, memoria, homeostasis, valencia, predictiva, lateralidad, consciencia, libertad, comunicacion, amenaza, identidad, actuador	988
		/Volumes/LaCie/RMD/Cosmolab/VSTCosmo/VST_Genoma_E017_PRE_OI_ENDOGENO.py	VST_Genoma_E017_PRE_OI_ENDOGENO.py	!/usr/bin/env python3	Estado, Milieu, Organelo, LocusReservado, MedidorComplejidad, Organismo, OrganeloPresionDesacople, OrganeloFatiga, OrganeloMarcapasos, GenEspec	locus_altruismo_boorman, transcribir_celula_madre_minima	campo, memoria, homeostasis, valencia, predictiva, lateralidad, consciencia, libertad, comunicacion, amenaza, identidad, actuador	877
		/Volumes/LaCie/RMD/Cosmolab/VSTCosmo/VST_Genoma_E018_OI_ENDOGENO.py	VST_Genoma_E018_OI_ENDOGENO.py	!/usr/bin/env python3	Estado, Milieu, Organelo, LocusReservado, MedidorComplejidad, Organismo, OrganeloPresionDesacople, OrganeloFatiga, OrganeloMarcapasos, GenEspec	locus_altruismo_boorman, transcribir_celula_madre_minima	campo, memoria, homeostasis, valencia, predictiva, lateralidad, consciencia, libertad, comunicacion, amenaza, identidad, actuador	878
		/Volumes/LaCie/RMD/Cosmolab/VSTCosmo/VST_Homeostasis.py	VST_Homeostasis.py	!/usr/bin/env python3	OrganeloHomeostasis, Multicelula	transcribir_celula_homeostatica	memoria, homeostasis, valencia, consciencia, comunicacion, amenaza, identidad, actuador	328
		/Volumes/LaCie/RMD/Cosmolab/VSTCosmo/VST_HomeostasisEmergente.py	VST_HomeostasisEmergente.py	!/usr/bin/env python3	HomeostasisEmergente	_c01, _num, soporte_A_sys_env, permeabilidad_activa	memoria, homeostasis, valencia, consciencia, comunicacion, amenaza, actuador	189
		/Volumes/LaCie/RMD/Cosmolab/VSTCosmo/VST_Homeostasis_E017_PRE_OI_ENDOGENO.py	VST_Homeostasis_E017_PRE_OI_ENDOGENO.py	!/usr/bin/env python3	OrganeloHomeostasis, Multicelula	transcribir_celula_homeostatica	memoria, homeostasis, valencia, consciencia, comunicacion, amenaza, identidad, actuador	271
		/Volumes/LaCie/RMD/Cosmolab/VSTCosmo/VST_Homeostasis_E018_OI_ENDOGENO.py	VST_Homeostasis_E018_OI_ENDOGENO.py	!/usr/bin/env python3	OrganeloHomeostasis, Multicelula	transcribir_celula_homeostatica	memoria, homeostasis, valencia, consciencia, comunicacion, amenaza, identidad, actuador	270
		/Volumes/LaCie/RMD/Cosmolab/VSTCosmo/VST_LocusAltruismo.py	VST_LocusAltruismo.py	!/usr/bin/env python3		_smoke	homeostasis, valencia, consciencia, comunicacion, amenaza	75
		/Volumes/LaCie/RMD/Cosmolab/VSTCosmo/VST_Organismo_Individual.py	VST_Organismo_Individual.py	!/usr/bin/env python3	ValenciaLocal, MemoriaEpisodicaV180c, MemoriaDeTrabajo, RegistroRepresentaciones, FatigaMetabolica, MemoriaAusencia, ConscienciaBasica, ModoJuego, Hemisferio, Ritual, MetaRepresentacionObservacional, AparatoMotorV180c, OrganismoV180c	ejecutar_v180c, _onda_cuadrada, verificar_organismo_consolidado	campo, memoria, homeostasis, valencia, lateralidad, consciencia, libertad, comunicacion, amenaza, identidad, actuador	1372
		/Volumes/LaCie/RMD/Cosmolab/VSTCosmo/VST_OrganoComunicacion.py	VST_OrganoComunicacion.py	!/usr/bin/env python3	OrganoComunicacion	_clip01, _as_finite_float, _stable_unit, _stable_seed, _flatten_numeric, _robust_scale_pairs, _rms, _match_rms, _aplicar_ganancia_salida, wav_a_mono, audio_desde_url, _smoke	campo, homeostasis, valencia, lateralidad, consciencia, libertad, comunicacion, amenaza	465
		/Volumes/LaCie/RMD/Cosmolab/VSTCosmo/VST_OrganoComunicacion_FULL_STATE.py	VST_OrganoComunicacion_FULL_STATE.py	!/usr/bin/env python3	OrganoComunicacion	_clip01, _as_finite_float, _stable_unit, _stable_seed, _flatten_numeric, _robust_scale_pairs, _rms, _match_rms, wav_a_mono, audio_desde_url, _smoke	campo, homeostasis, valencia, lateralidad, consciencia, libertad, comunicacion, amenaza	409
		/Volumes/LaCie/RMD/Cosmolab/VSTCosmo/VST_OrganoComunicacion_GAIN.py	VST_OrganoComunicacion_GAIN.py	!/usr/bin/env python3	OrganoComunicacion	_clip01, _as_finite_float, _stable_unit, _stable_seed, _flatten_numeric, _robust_scale_pairs, _rms, _match_rms, _aplicar_ganancia_salida, wav_a_mono, audio_desde_url, _smoke	campo, homeostasis, valencia, lateralidad, consciencia, libertad, comunicacion, amenaza	441
		/Volumes/LaCie/RMD/Cosmolab/VSTCosmo/VST_OrganoComunicacion_REEMPLAZAR.py	VST_OrganoComunicacion_REEMPLAZAR.py	!/usr/bin/env python3	OrganoComunicacion	_clip01, _as_finite_float, _stable_unit, _stable_seed, _flatten_numeric, _robust_scale_pairs, _rms, _match_rms, wav_a_mono, audio_desde_url, _smoke	campo, homeostasis, valencia, lateralidad, consciencia, libertad, comunicacion, amenaza	424
		/Volumes/LaCie/RMD/Cosmolab/VSTCosmo/VST_OrganoComunicacion_v3_NOTES.py	VST_OrganoComunicacion_v3_NOTES.py	!/usr/bin/env python3	OrganoComunicacion	_clip01, _as_finite_float, _stable_unit, _stable_seed, _flatten_numeric, _robust_scale_pairs, _rms, _match_rms, wav_a_mono, audio_desde_url, _smoke	campo, homeostasis, valencia, lateralidad, consciencia, libertad, comunicacion, amenaza	424
		/Volumes/LaCie/RMD/Cosmolab/VSTCosmo/VST_RC_A.py	VST_RC_A.py	!/usr/bin/env python3	OrganoRC	_num, _clip01, _media, _union, _competir	campo, memoria, homeostasis, valencia, lateralidad, consciencia, comunicacion, amenaza, actuador	231
		/Volumes/LaCie/RMD/Cosmolab/VSTCosmo/VST_RC_A_E017_PRE_RC_ENDOGENO.py	VST_RC_A_E017_PRE_RC_ENDOGENO.py	!/usr/bin/env python3	OrganoRC	_num, _clip01, _scale_energy	campo, memoria, homeostasis, valencia, lateralidad, consciencia, comunicacion, amenaza, actuador	196
		/Volumes/LaCie/RMD/Cosmolab/VSTCosmo/VST_RC_A_E018_ENDOGENO.py	VST_RC_A_E018_ENDOGENO.py	!/usr/bin/env python3	OrganoRC	_num, _clip01, _media, _union, _competir	campo, memoria, homeostasis, valencia, lateralidad, consciencia, comunicacion, amenaza, actuador	231
