fase,angulo,t,ged_L,ged_R,act_busc,coh_rel,geom,frac_L,frac_R,efic,lf
F2,60.0,0.23,0.001664049444687523,0.001664053731148607,0.00030727670992758416,-0.001198236623781449,0.4346429481988189,0.8239900368809374,0.7731418478210991,0.41720026857411935,1
F2,60.0,0.24,0.0016648740012867292,0.0016648782988558284,0.00031292341409860924,0.000869306307467864,0.4346467260697834,0.8246719429816687,0.773416524954282,0.417231090106185,1
F2,60.0,0.25,0.0016657033129932805,0.001665707621462849,0.00030992620443592855,-0.00027841571394755706,0.43465025276963287,0.8253798678849184,0.7736697314208344,0.4172680955917523,1
F2,60.0,0.26,0.0016665372794290392,0.001666541598574814,0.00030532241776459745,-0.0004935849626231579,0.4346531386750675,0.8260743805768327,0.7739374677035853,0.41731137872836455,1
F2,60.0,0.27,0.00166737580049932,0.0016673801300956198,0.0003058685652913562,0.00019105138108159193,0.43465460372625314,0.8267651235855162,0.77419597395611,0.4173630982602171,1
F2,60.0,0.28,0.001668218776006038,0.0016682231158198172,0.0002803140331206766,-0.0032888998045232597,0.43466591648719805,0.8274557622155663,0.7744511620314077,0.41742106975320276,1
F2,60.0,0.29,0.0016690661054538313,0.001669070455264249,0.0003160436339674222,0.004871391009486961,0.4346643822626949,0.8281040346466356,0.7747356823525154,0.41748281920602237,1
F2,60.0,0.3,0.0016699176883330858,0.0016699220479345347,0.0003152413098327367,2.1508745828959866e-05,0.4346737956047042,0.8288612168602595,0.7749294943650904,0.41755235352331477,1
F2,60.0,0.31,0.0016707734241855334,0.0016707777933528322,0.0002982584021127277,-0.002135746039986559,0.4346808082875765,0.8295593658812908,0.7751820445161914,0.41762810103431286,0
F2,60.0,0.32,0.0016716332125088931,0.0016716375910165735,0.0002861620620833172,-0.0014943356912650932,0.4346879406799127,0.8298918223001809,0.7751487495901357,0.4177057327366206,1
F2,60.0,0.33,0.001672496952750972,0.0016725013403752153,0.00029116769512071983,0.0007789818677901415,0.43469455841075877,0.8305648994255587,0.7754184750025176,0.4177858234845476,1
F2,60.0,0.34,0.0016733645443257456,0.0016733689408382558,0.000275900765941417,-0.001919998815723844,0.43470223610449416,0.83126349824738,0.7756588921310651,0.4178653060879176,1
F2,60.0,0.35,0.0016742358866025685,0.0016742402917730695,0.0002788078673855443,0.0004942179833979593,0.4347095402428623,0.8319273247356801,0.775929165713204,0.41794054742868186,1
F2,60.0,0.36,0.0016751108788836291,0.0016751152924798863,0.00027557825085045007,-0.000321138437445084,0.43471670015638936,0.8326184270027298,0.7761677871858733,0.41801875868489013,1
F2,60.0,0.37,0.0016759894204348455,0.0016759938422170428,0.0002787909788919407,0.0005366432760020579,0.4347252412290244,0.8332974984965542,0.776413470500217,0.41809497327744566,1
F2,60.0,0.38,0.0016768714104667048,0.0016768758401902492,0.00030700106198755517,0.0038747372960873322,0.4347317982937509,0.8339836373132333,0.7766465993926535,0.4181752644665091,1
F2,60.0,0.39,0.0016777567481128686,0.001677761185534559,0.00030734849343549975,0.00017762506499058469,0.43474127959080383,0.8347068710223225,0.7768370022313582,0.41825303034983785,1
F2,60.0,0.4,0.0016786453324798727,0.0016786497773429172,0.000318598626294464,0.0016327693144236992,0.4347509654786045,0.8353836430738449,0.7770721151489134,0.41833520032752125,1
F2,60.0,0.41,0.0016795370626416161,0.001679541514694633,0.0003218679143194292,0.0005771019336099358,0.4347592381124132,0.8360754564231749,0.777285326338355,0.418414432030285,1
F2,60.0,0.42,0.0016804318376240925,0.001680436296602302,0.00033371114989366735,0.001723759652800578,0.43476728858563507,0.8367543191718182,0.7775083624762285,0.4184946406822941,1
F2,60.0,0.43,0.0016813295563359357,0.0016813340219849215,0.0003361881991698068,0.00048379131932887434,0.43477652754383384,0.8374428157274081,0.7777164819134947,0.4185623747747822,1
F2,60.0,0.44,0.0016822301176311915,0.0016822345897010136,0.00032991008591387594,-0.0006808195888817788,0.4347876345885748,0.8381174669732075,0.7779381735482144,0.41862969704651126,1
F2,60.0,0.45,0.0016831334203952332,0.0016831378986481504,0.00032153902556630864,-0.0009630044384155751,0.4347960952245383,0.8387733082512927,0.778173721602306,0.41869960339393314,1
F2,60.0,0.46,0.0016840393633817687,0.0016840438475946265,0.0003254017095342121,0.000663711224814319,0.4348033953911799,0.8394255904982882,0.7784067960360771,0.4187712578809288,1
F2,60.0,0.47,0.0016849478454633174,0.0016849523354101898,0.0003121620337097619,-0.0016131301513080845,0.4348169933616461,0.840087283916,0.7786198380343378,0.41878891838791943,1
F2,60.0,0.48,0.0016858587653032595,0.001685863260760541,0.0003081774904295509,-0.00038676669117564604,0.4348284311554999,0.8407217116989704,0.7788553752248824,0.41873899667456993,1
F2,60.0,0.49,0.0016867720215585445,0.0016867765223124902,0.00031027318485865596,0.0004223199190167837,0.4348378372106708,0.8413693595533835,0.7790717169138245,0.4186911632540489,1
F2,60.0,0.5,0.0016876875128171822,0.0016876920186527928,0.00029346296816323836,-0.0020963950292175472,0.43484633189448063,0.842028169884758,0.7792766002898535,0.41863884606435736,1
F2,60.0,0.51,0.0016886051376335642,0.0016886096483582852,0.0002893090587005043,-0.00041881798622777846,0.4348556694502112,0.8426504713641331,0.7795121267674203,0.4185827922398758,1
F2,60.0,0.52,0.001689524794618233,0.0016895293100416594,0.00029262060465351514,0.0005747970355273759,0.43486928337834635,0.843288215377305,0.7797279565894747,0.4185246408655477,1
F2,60.0,0.53,0.0016904463822541413,0.0016904509021827424,0.00032757355825474566,0.004800629661978832,0.4348787057023374,0.8439406545169016,0.7799230281373626,0.4184698557459539,1
F2,60.0,0.54,0.0016913697989833902,0.0016913743232233433,0.0003296332812584568,0.0004355840572262696,0.43489115968837116,0.8446382969144707,0.7800641818521201,0.41841557245063593,0
F2,60.0,0.55,0.0016922949433737582,0.0016922994717208121,0.000303986157640157,-0.0032574280295819035,0.43490546437132077,0.8449775885676561,0.7799764313840823,0.41836346587940604,1
F2,60.0,0.56,0.0016932217138411556,0.0016932262460943306,0.00032015147881825357,0.002303091577967495,0.43491738976991023,0.8455736712603338,0.7802119684972415,0.4183140036892879,1
F2,60.0,0.57,0.0016941500088166223,0.0016941545447759123,0.0003189535220886608,-5.807340643376657e-07,0.4349306110601334,0.8462343162367819,0.7803773694977268,0.41826602894596204,1
F2,60.0,0.58,0.0016950797266719036,0.001695084266128139,0.0003163971560643519,-0.0001814481437624587,0.4349448496201594,0.8468638832493852,0.7805680166965582,0.41821836670031437,1
F2,60.0,0.59,0.0016960107657075652,0.0016960153084488248,0.00032165047714405315,0.0008592292294246696,0.43495879190948744,0.8474889596820061,0.7807583330404443,0.41817664463940213,1
F2,60.0,0.6,0.0016969430242324628,0.0016969475700416147,0.00032027746270280044,-1.9737645939900252e-05,0.4349722416618381,0.8481220270731935,0.7809331858783674,0.4181402886251401,1
F2,60.0,0.61,0.0016978764005378647,0.0016978809491899447,0.0003075324802750412,-0.0015360142687870688,0.43498737515240854,0.8487431674076595,0.7811170872326796,0.41810973910138177,1
F2,60.0,0.62,0.001698810792897947,0.0016988153441590298,0.000304639952289687,-0.00022971806561909364,0.43500195251225476,0.8493412174492805,0.7813169888888687,0.41808426876008103,1
F2,60.0,0.63,0.0016997460994669727,0.0016997506531058824,0.0003917029000237715,0.011818425852181163,0.43501291456353025,0.8499516472506132,0.7814976717615043,0.4180643803846802,1
F2,60.0,0.64,0.0017006822183440065,0.0017006867741363306,0.00040670417611765597,0.002215224625077236,0.43502564693998635,0.850704288515818,0.7815288259176676,0.41804783638370274,1
F2,60.0,0.65,0.0017016190476494156,0.0017016236054011639,0.0004022701064498868,-0.0003651966440454113,0.4350406724776265,0.8513414912203121,0.7816722253227142,0.418035092452641,1
F2,60.0,0.66,0.0017025564855516304,0.0017025610450720214,0.00040145601194441216,0.00011582995328177069,0.43505749659245707,0.8519405996875886,0.7818467714095451,0.4180276636018429,1
