fase,angulo,t,ged_L,ged_R,fuerza_grad,signo_grad,act_busc,coh_rel,err_L,err_R,geom,frac_L,frac_R,efic,lf
F2,60.0,0.13,0.0017647456688052044,0.0017647494541637664,0.02343042527641959,-0.010748258386907739,-0.01604001892428536,-0.0015414113480950438,0.20471136708177656,0.20408124950340056,0.43332684513514846,0.8168226070833984,0.7694980618853383,0.4298498043502934,1
F2,60.0,0.14,0.0017656229868019894,0.0017656267929565383,0.028936485631351438,-0.027220738553906214,-0.016089101382680993,-0.0044903900880057844,0.20931817031586009,0.20744673332308206,0.433320845353322,0.8175272393291809,0.7698089704264159,0.42980324970699135,1
F2,60.0,0.15,0.0017665103895147729,0.0017665142162907946,0.010676304221456698,-0.010657118409026074,-0.016134614331309693,-0.0018011382477909196,0.203509416340167,0.2027776371882945,0.4333154488770792,0.8181990397666674,0.7701482326618635,0.4297652419350892,1
F2,60.0,0.16,0.0017674077774224633,0.0017674116246436584,0.02349089111858024,0.011254738980863021,-0.016175358501799075,0.002118441426077721,0.20723918159349633,0.20811909377090432,0.4333092274871004,0.8188977328484504,0.7704526407364396,0.42973626671885784,1
F2,60.0,0.17,0.0017683150505379713,0.0017683189180320745,0.004008868737294872,-0.00027663498431742677,-0.016218864409905942,-0.00012865853158231132,0.20458514703956177,0.20453251056247743,0.43330279068560773,0.8196406275366143,0.7707079523010575,0.42971680732249523,1
F2,60.0,0.18,0.0017692321086278662,0.001769235996215403,0.0004926112467422111,0.000177091364024097,-0.01626242989684351,-1.100822131597483e-05,0.2047204413828316,0.2047159342165931,0.4332961233552773,0.8203566076719998,0.7709846225513153,0.4297058325752801,1
F2,60.0,0.19,0.0017701588509366364,0.0017701627584404776,0.030123548983346415,0.00823710217267472,-0.016304342143702133,0.0016628434072911186,0.20736314643556614,0.20805391996587427,0.43328929761769175,0.8210723453619954,0.7712573433967169,0.42970403818403835,1
F2,60.0,0.2,0.0017710951765557295,0.0017710991037872478,0.00533872036431237,-0.004533662736021932,-0.01634928913534367,-0.0007687447883830423,0.20526688183614647,0.20495152857097035,0.43328465515579323,0.8218044609537218,0.7715075382313232,0.42971154646441745,1
F2,60.0,0.21,0.0017720409839859016,0.0017720449307488944,0.012760724961328566,-0.012760724961328566,-0.016396242496813485,-0.002046973913023588,0.2086648221442463,0.20781230433077622,0.4332762048839379,0.8225024809122552,0.7717838268907335,0.42972474864319804,1
F2,60.0,0.22,0.0017729961713343304,0.001773000137426865,0.01162930628250067,0.005662063721325633,-0.016439201645683132,0.0009726312718179259,0.19898431231827302,0.19937176589736155,0.43327590921088627,0.8231862494177055,0.7720763267102563,0.4297445235171985,1
F2,60.0,0.23,0.001773960636381098,0.0017739646215988475,0.014087170498521435,-0.007999713826055403,-0.016485390132789046,-0.001191297393014977,0.20796161858530685,0.20746671988857923,0.43327261302406117,0.8239017384723091,0.772319902724926,0.42977155739362827,1
F2,60.0,0.24,0.0017749342766521744,0.0017749382807910837,0.05403845701658959,-0.0007434616672476358,-0.01653009513600112,0.0008658170469065208,0.20605580293813475,0.2064129253945276,0.4332692627195593,0.8245872591442419,0.7725904416054173,0.429803775862909,1
F2,60.0,0.25,0.0017759169891667897,0.0017759210120254873,0.008636027879404666,-0.0016696794679052804,-0.016575158501939302,-0.0002771485623868889,0.20341252526856413,0.20329980553075036,0.4332696041901994,0.8252904973297747,0.7728419319854613,0.42984466542598887,1
F2,60.0,0.26,0.0017769086705547623,0.0017769127119143435,0.028463024306713235,-0.003249815675324683,-0.016620725371095102,-0.0004908258508302244,0.20625023876896867,0.20604787219780862,0.4332669280622513,0.8259752733504254,0.7730962997045504,0.42989301988272943,1
F2,60.0,0.27,0.0017779092172324421,0.0017779132768713393,0.002738835220618148,0.0010783488902859685,-0.016665464192282375,0.00019009164394778028,0.21472758945485343,0.21480924081707495,0.43326761669353386,0.8266632384617102,0.7733476779817131,0.4299484866805502,1
F2,60.0,0.28,0.0017789185251241796,0.0017789226028310434,0.020376364333240388,-0.019710684327758857,-0.016715025983271736,-0.0032709637754637128,0.20637001664620244,0.20502436054066764,0.43326561238257566,0.8273666113722958,0.7735971671714539,0.4300134974792345,1
F2,60.0,0.29,0.0017799364897161068,0.0017799405852889688,0.03813641664393106,0.02944742279238215,-0.016753664176645755,0.004844935674221348,0.201940450898958,0.20390675450317836,0.4332612505601726,0.8280261722198328,0.7738912345354353,0.43008801900322424,1
F2,60.0,0.3,0.0017809630060200007,0.001780967119269019,0.000701267884192283,0.0003128693749728266,-0.016799009550232613,2.1397534796302886e-05,0.19909887883006822,0.19910739946276623,0.4332588078167356,0.8287783602672372,0.7740854505639383,0.4301656584611725,1
