bateria,tag,clave,potencia_base,beta,t_optima,exponente_ptc,sigma,modo,n,r_huella_acoplamiento,r_huella_brecha
bateria3,Bprima,0.88|22|6|0.65|3,0.65,0.88,22,6,6.8,parada,60,0.9901046784001146,0.9992214301613312
bateria3,Bprima,0.88|22|6|0.65|4,0.65,0.88,22,6,6.8,parada,60,0.9891630366203973,0.9991452385895767
bateria3,Bprima,0.88|22|6|0.65|5,0.65,0.88,22,6,6.8,parada,60,0.9876339841088525,0.9990347537195139
bateria3,Bprima,0.88|22|6|0.65|6,0.65,0.88,22,6,6.8,parada,60,0.9905518264069781,0.9992463948570478
bateria3,Bprima,0.88|22|6|0.65|7,0.65,0.88,22,6,6.8,parada,60,0.9892086092751204,0.9991464461880252
bateria3,Bprima,0.88|22|6|0.65|8,0.65,0.88,22,6,6.8,parada,60,0.9903958032015139,0.9992473171667079
bateria3,Bprima,0.88|22|6|0.65|9,0.65,0.88,22,6,6.8,parada,60,0.989697985447709,0.9991830870613759
bateria3,Bprima,0.88|22|6|0.65|10,0.65,0.88,22,6,6.8,parada,60,0.9895997279972906,0.999176866520762
bateria3,Bprima,0.88|25|3|0.3|1,0.3,0.88,25,3,6.8,parada,60,0.7780444117880322,0.994055033495743
bateria3,Bprima,0.88|25|3|0.3|2,0.3,0.88,25,3,6.8,parada,60,0.7450990717071659,0.9936864424028883
bateria3,Bprima,0.88|25|3|0.3|3,0.3,0.88,25,3,6.8,parada,60,0.7506031821113744,0.993472031261369
bateria3,Bprima,0.88|25|3|0.3|4,0.3,0.88,25,3,6.8,parada,60,0.7555929739001924,0.9936968072540566
bateria3,Bprima,0.88|25|3|0.3|5,0.3,0.88,25,3,6.8,parada,60,0.75689003451727,0.9934012853682719
bateria3,Bprima,0.88|25|3|0.3|6,0.3,0.88,25,3,6.8,parada,60,0.767540774633623,0.9941446736370263
bateria3,Bprima,0.88|25|3|0.3|7,0.3,0.88,25,3,6.8,parada,60,0.7513365209367017,0.9936435838139979
bateria3,Bprima,0.88|25|3|0.3|8,0.3,0.88,25,3,6.8,parada,60,0.7362164263342253,0.9933016203627656
bateria3,Bprima,0.88|25|3|0.3|9,0.3,0.88,25,3,6.8,parada,60,0.7592392723934227,0.9938583687390248
bateria3,Bprima,0.88|25|3|0.3|10,0.3,0.88,25,3,6.8,parada,60,0.7585924430923617,0.9935081987287177
bateria3,Bprima,0.88|25|3|0.47|1,0.47,0.88,25,3,6.8,parada,60,0.8882167931765839,0.9956938317393981
bateria3,Bprima,0.88|25|3|0.47|2,0.47,0.88,25,3,6.8,parada,60,0.8670119445036406,0.9951812537874756
bateria3,Bprima,0.88|25|3|0.47|3,0.47,0.88,25,3,6.8,parada,60,0.8722871440412675,0.9951691432007053
bateria3,Bprima,0.88|25|3|0.47|4,0.47,0.88,25,3,6.8,parada,60,0.8766897008718865,0.9953990964278098
bateria3,Bprima,0.88|25|3|0.47|5,0.47,0.88,25,3,6.8,parada,60,0.8778064887758288,0.9952546720601999
bateria3,Bprima,0.88|25|3|0.47|6,0.47,0.88,25,3,6.8,parada,60,0.8780335396881968,0.9955389797937215
bateria3,Bprima,0.88|25|3|0.47|7,0.47,0.88,25,3,6.8,parada,60,0.8754259378296282,0.9953948172474762
bateria3,Bprima,0.88|25|3|0.47|8,0.47,0.88,25,3,6.8,parada,60,0.8653211537000991,0.9950117293622293
bateria3,Bprima,0.88|25|3|0.47|9,0.47,0.88,25,3,6.8,parada,60,0.877711750032248,0.9954655218452462
bateria3,Bprima,0.88|25|3|0.47|10,0.47,0.88,25,3,6.8,parada,60,0.8774884911297643,0.995266024399276
bateria3,Bprima,0.88|25|3|0.65|1,0.65,0.88,25,3,6.8,parada,60,0.9215596340228205,0.9963982770578772
bateria3,Bprima,0.88|25|3|0.65|2,0.65,0.88,25,3,6.8,parada,60,0.9113407918373067,0.996146840814985
bateria3,Bprima,0.88|25|3|0.65|3,0.65,0.88,25,3,6.8,parada,60,0.9162298190299957,0.9962029400267949
bateria3,Bprima,0.88|25|3|0.65|4,0.65,0.88,25,3,6.8,parada,60,0.9204359985180716,0.9964114021065428
bateria3,Bprima,0.88|25|3|0.65|5,0.65,0.88,25,3,6.8,parada,60,0.922884377600587,0.9964316439601003
bateria3,Bprima,0.88|25|3|0.65|6,0.65,0.88,25,3,6.8,parada,60,0.9134291567186147,0.9961951433938041
bateria3,Bprima,0.88|25|3|0.65|7,0.65,0.88,25,3,6.8,parada,60,0.9225528047298237,0.996550140561258
bateria3,Bprima,0.88|25|3|0.65|8,0.65,0.88,25,3,6.8,parada,60,0.9134749153638992,0.9961407067503442
bateria3,Bprima,0.88|25|3|0.65|9,0.65,0.88,25,3,6.8,parada,60,0.9183857661004754,0.9963763229745339
bateria3,Bprima,0.88|25|3|0.65|10,0.65,0.88,25,3,6.8,parada,60,0.9172890523202072,0.9961749456180194
bateria3,Bprima,0.88|25|4.1|0.3|1,0.3,0.88,25,4.1,6.8,parada,60,0.6876415816586746,0.992972411066629
bateria3,Bprima,0.88|25|4.1|0.3|2,0.3,0.88,25,4.1,6.8,parada,60,0.6518844214591456,0.9927758459499344
bateria3,Bprima,0.88|25|4.1|0.3|3,0.3,0.88,25,4.1,6.8,parada,60,0.6567789836341399,0.9924644691248855
bateria3,Bprima,0.88|25|4.1|0.3|4,0.3,0.88,25,4.1,6.8,parada,60,0.6605822516121419,0.9926729914650165
bateria3,Bprima,0.88|25|4.1|0.3|5,0.3,0.88,25,4.1,6.8,parada,60,0.661786630289355,0.9923063396507663
bateria3,Bprima,0.88|25|4.1|0.3|6,0.3,0.88,25,4.1,6.8,parada,60,0.6793822753087305,0.9932089014113181
bateria3,Bprima,0.88|25|4.1|0.3|7,0.3,0.88,25,4.1,6.8,parada,60,0.6559103512393496,0.9926173444273535
bateria3,Bprima,0.88|25|4.1|0.3|8,0.3,0.88,25,4.1,6.8,parada,60,0.6393021399834725,0.9923418053115671
bateria3,Bprima,0.88|25|4.1|0.3|9,0.3,0.88,25,4.1,6.8,parada,60,0.6659599911750735,0.9928585391284392
bateria3,Bprima,0.88|25|4.1|0.3|10,0.3,0.88,25,4.1,6.8,parada,60,0.666604716370845,0.9924324645365131
bateria3,Bprima,0.88|25|4.1|0.47|1,0.47,0.88,25,4.1,6.8,parada,60,0.7875668066860296,0.9930430565317814
bateria3,Bprima,0.88|25|4.1|0.47|2,0.47,0.88,25,4.1,6.8,parada,60,0.7604132838025162,0.9926269936523958
bateria3,Bprima,0.88|25|4.1|0.47|3,0.47,0.88,25,4.1,6.8,parada,60,0.7649031375680756,0.9924335493419484
bateria3,Bprima,0.88|25|4.1|0.47|4,0.47,0.88,25,4.1,6.8,parada,60,0.7688889132415616,0.9926574814442088
bateria3,Bprima,0.88|25|4.1|0.47|5,0.47,0.88,25,4.1,6.8,parada,60,0.7707871848256656,0.9924042213824147
bateria3,Bprima,0.88|25|4.1|0.47|6,0.47,0.88,25,4.1,6.8,parada,60,0.7786231998471566,0.9931011549430574
bateria3,Bprima,0.88|25|4.1|0.47|7,0.47,0.88,25,4.1,6.8,parada,60,0.7656629455808498,0.9926042247897026
bateria3,Bprima,0.88|25|4.1|0.47|8,0.47,0.88,25,4.1,6.8,parada,60,0.7525714937659694,0.9922348559249543
bateria3,Bprima,0.88|25|4.1|0.47|9,0.47,0.88,25,4.1,6.8,parada,60,0.7724346564894325,0.9928255428526822
bateria3,Bprima,0.88|25|4.1|0.47|10,0.47,0.88,25,4.1,6.8,parada,60,0.7716290970724081,0.9925002584223003
bateria3,Bprima,0.88|25|4.1|0.65|1,0.65,0.88,25,4.1,6.8,parada,60,0.8677494321288935,0.9943860410269256
bateria3,Bprima,0.88|25|4.1|0.65|2,0.65,0.88,25,4.1,6.8,parada,60,0.847326581772507,0.9938539516414546
bateria3,Bprima,0.88|25|4.1|0.65|3,0.65,0.88,25,4.1,6.8,parada,60,0.8514380695039853,0.9937962716946575
bateria3,Bprima,0.88|25|4.1|0.65|5,0.65,0.88,25,4.1,6.8,parada,60,0.8563051271863305,0.9938663141188294
bateria3,Bprima,0.88|25|4.1|0.65|4,0.65,0.88,25,4.1,6.8,parada,60,0.8542164274690025,0.9939955694796194
bateria3,Bprima,0.88|25|4.1|0.65|6,0.65,0.88,25,4.1,6.8,parada,60,0.8585194108198024,0.9942654211823766
bateria3,Bprima,0.88|25|4.1|0.65|7,0.65,0.88,25,4.1,6.8,parada,60,0.8531156961592391,0.9939839401667893
bateria3,Bprima,0.88|25|4.1|0.65|8,0.65,0.88,25,4.1,6.8,parada,60,0.8432573193016769,0.9935861070298141
bateria3,Bprima,0.88|25|4.1|0.65|9,0.65,0.88,25,4.1,6.8,parada,60,0.8572506568829569,0.994136566506716
bateria3,Bprima,0.88|25|4.1|0.65|10,0.65,0.88,25,4.1,6.8,parada,60,0.8559631144875604,0.9938966092863329
bateria3,Bprima,0.88|25|6|0.3|1,0.3,0.88,25,6,6.8,parada,60,0.5602286081648151,0.9936463326094047
bateria3,Bprima,0.88|25|6|0.3|2,0.3,0.88,25,6,6.8,parada,60,0.5218792736108468,0.9935928337969532
bateria3,Bprima,0.88|25|6|0.3|3,0.3,0.88,25,6,6.8,parada,60,0.5226556623693729,0.9933302475072956
bateria3,Bprima,0.88|25|6|0.3|4,0.3,0.88,25,6,6.8,parada,60,0.5273170095488053,0.9934454350490451
bateria3,Bprima,0.88|25|6|0.3|5,0.3,0.88,25,6,6.8,parada,60,0.5168998845855703,0.9932000569055193
bateria3,Bprima,0.88|25|6|0.3|6,0.3,0.88,25,6,6.8,parada,60,0.5599325365176713,0.9939416776931514
bateria3,Bprima,0.88|25|6|0.3|7,0.3,0.88,25,6,6.8,parada,60,0.5261774097046612,0.9933706351457438
bateria3,Bprima,0.88|25|6|0.3|8,0.3,0.88,25,6,6.8,parada,60,0.5049312414753849,0.9932050097539944
bateria3,Bprima,0.88|25|6|0.3|9,0.3,0.88,25,6,6.8,parada,60,0.5411937262426033,0.9935500622043429
bateria3,Bprima,0.88|25|6|0.3|10,0.3,0.88,25,6,6.8,parada,60,0.5362624835659106,0.9932113699163999
bateria3,Bprima,0.88|25|6|0.47|2,0.47,0.88,25,6,6.8,parada,60,0.6120785222803161,0.9917922607527884
bateria3,Bprima,0.88|25|6|0.47|1,0.47,0.88,25,6,6.8,parada,60,0.6455035107258071,0.9919097366031264
bateria3,Bprima,0.88|25|6|0.47|3,0.47,0.88,25,6,6.8,parada,60,0.617277540980547,0.99139606426863
bateria3,Bprima,0.88|25|6|0.47|4,0.47,0.88,25,6,6.8,parada,60,0.619610131993737,0.9916157038709088
bateria3,Bprima,0.88|25|6|0.47|5,0.47,0.88,25,6,6.8,parada,60,0.6200707884948613,0.9912892104639545
bateria3,Bprima,0.88|25|6|0.47|6,0.47,0.88,25,6,6.8,parada,60,0.6401532142517093,0.9921461637219342
bateria3,Bprima,0.88|25|6|0.47|7,0.47,0.88,25,6,6.8,parada,60,0.6151768620749924,0.9915586971723096
bateria3,Bprima,0.88|25|6|0.47|8,0.47,0.88,25,6,6.8,parada,60,0.5994571636561844,0.9912956647714548
bateria3,Bprima,0.88|25|6|0.47|9,0.47,0.88,25,6,6.8,parada,60,0.6265384541806899,0.9917679455704084
bateria3,Bprima,0.88|25|6|0.47|10,0.47,0.88,25,6,6.8,parada,60,0.6270234895949789,0.9913830226753375
bateria3,Bprima,0.88|25|6|0.65|1,0.65,0.88,25,6,6.8,parada,60,0.7048857304870478,0.9911884741189924
bateria3,Bprima,0.88|25|6|0.65|2,0.65,0.88,25,6,6.8,parada,60,0.6765725020011037,0.9909189678886181
bateria3,Bprima,0.88|25|6|0.65|3,0.65,0.88,25,6,6.8,parada,60,0.6804325350307511,0.9906301759639664
bateria3,Bprima,0.88|25|6|0.65|4,0.65,0.88,25,6,6.8,parada,60,0.6830625534914956,0.9908389507389299
bateria3,Bprima,0.88|25|6|0.65|5,0.65,0.88,25,6,6.8,parada,60,0.6853577349925835,0.9905336854540578
bateria3,Bprima,0.88|25|6|0.65|6,0.65,0.88,25,6,6.8,parada,60,0.6975975897790961,0.9913888324570779
bateria3,Bprima,0.88|25|6|0.65|7,0.65,0.88,25,6,6.8,parada,60,0.6798281448567653,0.9907794840041311
bateria3,Bprima,0.88|25|6|0.65|8,0.65,0.88,25,6,6.8,parada,60,0.6664617910853846,0.9904661136119697
bateria3,Bprima,0.88|25|6|0.65|9,0.65,0.88,25,6,6.8,parada,60,0.6877668010066404,0.9910431997095701
bateria3,Bprima,0.88|25|6|0.65|10,0.65,0.88,25,6,6.8,parada,60,0.6881493107874873,0.9906639727979732
bateria3,Bprima,0.88|28|3|0.3|1,0.3,0.88,28,3,6.8,parada,60,0.010368797866721593,0.9908843005672432
bateria3,Bprima,0.88|28|3|0.3|2,0.3,0.88,28,3,6.8,parada,60,-0.024692607457455402,0.9892661120258864
bateria3,Bprima,0.88|28|3|0.3|3,0.3,0.88,28,3,6.8,parada,60,0.018515439146364866,0.989895370040662
bateria3,Bprima,0.88|28|3|0.3|4,0.3,0.88,28,3,6.8,parada,60,-0.008867518766397749,0.9901398086124906
bateria3,Bprima,0.88|28|3|0.3|5,0.3,0.88,28,3,6.8,parada,60,0.040884132609189106,0.990246051525468
bateria3,Bprima,0.88|28|3|0.3|6,0.3,0.88,28,3,6.8,parada,60,-0.027074548782489726,0.9900393559491844
bateria3,Bprima,0.88|28|3|0.3|7,0.3,0.88,28,3,6.8,parada,60,-0.014409607955745897,0.9900210420519314
bateria3,Bprima,0.88|28|3|0.3|8,0.3,0.88,28,3,6.8,parada,60,-0.010547434219378461,0.9889630370449299
bateria3,Bprima,0.88|28|3|0.3|9,0.3,0.88,28,3,6.8,parada,60,0.005376933838862789,0.990202948705918
bateria3,Bprima,0.88|28|3|0.3|10,0.3,0.88,28,3,6.8,parada,60,0.026734843990787308,0.990315332491318
bateria3,Bprima,0.88|28|3|0.47|2,0.47,0.88,28,3,6.8,parada,60,0.13410879274540533,0.9870662698251483
bateria3,Bprima,0.88|28|3|0.47|1,0.47,0.88,28,3,6.8,parada,60,0.15739907502127476,0.9888088241610588
bateria3,Bprima,0.88|28|3|0.47|3,0.47,0.88,28,3,6.8,parada,60,0.17102022689699953,0.9879108378410565
bateria3,Bprima,0.88|28|3|0.47|4,0.47,0.88,28,3,6.8,parada,60,0.14898267877141178,0.9880510255869827
bateria3,Bprima,0.88|28|3|0.47|5,0.47,0.88,28,3,6.8,parada,60,0.18352513621928568,0.9882816372971991
bateria3,Bprima,0.88|28|3|0.47|6,0.47,0.88,28,3,6.8,parada,60,0.12324558780473037,0.9878492439249171
bateria3,Bprima,0.88|28|3|0.47|7,0.47,0.88,28,3,6.8,parada,60,0.1477927012358236,0.9879802163663982
bateria3,Bprima,0.88|28|3|0.47|8,0.47,0.88,28,3,6.8,parada,60,0.1521916344554461,0.9869860153675725
bateria3,Bprima,0.88|28|3|0.47|9,0.47,0.88,28,3,6.8,parada,60,0.1596394247575049,0.9881798281156654
bateria3,Bprima,0.88|28|3|0.47|10,0.47,0.88,28,3,6.8,parada,60,0.1704752834978851,0.9883527965816308
bateria3,Bprima,0.88|28|3|0.65|1,0.65,0.88,28,3,6.8,parada,60,0.28091472303122483,0.9887301078504177
bateria3,Bprima,0.88|28|3|0.65|2,0.65,0.88,28,3,6.8,parada,60,0.26629114892473416,0.9873208352717029
bateria3,Bprima,0.88|28|3|0.65|3,0.65,0.88,28,3,6.8,parada,60,0.2980506103889389,0.9880554403909931
bateria3,Bprima,0.88|28|3|0.65|4,0.65,0.88,28,3,6.8,parada,60,0.28161849157509705,0.9881648034615185
bateria3,Bprima,0.88|28|3|0.65|5,0.65,0.88,28,3,6.8,parada,60,0.3049276352565778,0.9884860428025237
bateria3,Bprima,0.88|28|3|0.65|6,0.65,0.88,28,3,6.8,parada,60,0.25392682510800063,0.9878613401136442
bateria3,Bprima,0.88|28|3|0.65|7,0.65,0.88,28,3,6.8,parada,60,0.2835456242146421,0.9881995816576874
bateria3,Bprima,0.88|28|3|0.65|8,0.65,0.88,28,3,6.8,parada,60,0.2878775446608753,0.9873359729677824
bateria3,Bprima,0.88|28|3|0.65|9,0.65,0.88,28,3,6.8,parada,60,0.2886374250857198,0.9882394233108198
bateria3,Bprima,0.88|28|3|0.65|10,0.65,0.88,28,3,6.8,parada,60,0.29169728037347564,0.9883369454496002
bateria3,Bprima,0.88|28|4.1|0.3|1,0.3,0.88,28,4.1,6.8,parada,60,-0.10300121504527308,0.9920897479214569
bateria3,Bprima,0.88|28|4.1|0.3|2,0.3,0.88,28,4.1,6.8,parada,60,-0.14562195575023668,0.9906614275364722
bateria3,Bprima,0.88|28|4.1|0.3|3,0.3,0.88,28,4.1,6.8,parada,60,-0.1012747147854851,0.991148560469762
bateria3,Bprima,0.88|28|4.1|0.3|4,0.3,0.88,28,4.1,6.8,parada,60,-0.12873444365803474,0.9914188662675615
bateria3,Bprima,0.88|28|4.1|0.3|5,0.3,0.88,28,4.1,6.8,parada,60,-0.0721364047401342,0.9914379782910392
bateria3,Bprima,0.88|28|4.1|0.3|6,0.3,0.88,28,4.1,6.8,parada,60,-0.1396635181373437,0.9914242964275609
bateria3,Bprima,0.88|28|4.1|0.3|7,0.3,0.88,28,4.1,6.8,parada,60,-0.13699239473607988,0.991310712116094
bateria3,Bprima,0.88|28|4.1|0.3|8,0.3,0.88,28,4.1,6.8,parada,60,-0.13584508731586864,0.99037277229747
bateria3,Bprima,0.88|28|4.1|0.3|9,0.3,0.88,28,4.1,6.8,parada,60,-0.1142976203658196,0.9914718493267941
bateria3,Bprima,0.88|28|4.1|0.47|1,0.47,0.88,28,4.1,6.8,parada,60,-0.01553005396355369,0.9889511226940759
bateria3,Bprima,0.88|28|4.1|0.3|10,0.3,0.88,28,4.1,6.8,parada,60,-0.0828102634812112,0.9914750914431102
bateria3,Bprima,0.88|28|4.1|0.47|2,0.47,0.88,28,4.1,6.8,parada,60,-0.048333528805243255,0.987243260356799
bateria3,Bprima,0.88|28|4.1|0.47|3,0.47,0.88,28,4.1,6.8,parada,60,-0.009452402956971329,0.9878827571086016
bateria3,Bprima,0.88|28|4.1|0.47|4,0.47,0.88,28,4.1,6.8,parada,60,-0.03387980987150151,0.9881539450337243
bateria3,Bprima,0.88|28|4.1|0.47|5,0.47,0.88,28,4.1,6.8,parada,60,0.011795073387440838,0.9882646915881218
bateria3,Bprima,0.88|28|4.1|0.47|6,0.47,0.88,28,4.1,6.8,parada,60,-0.05004637455730636,0.9880469059034928
bateria3,Bprima,0.88|28|4.1|0.47|7,0.47,0.88,28,4.1,6.8,parada,60,-0.038333537095928384,0.9880099244665942
bateria3,Bprima,0.88|28|4.1|0.47|8,0.47,0.88,28,4.1,6.8,parada,60,-0.03516163540909538,0.9869147205406751
bateria3,Bprima,0.88|28|4.1|0.47|9,0.47,0.88,28,4.1,6.8,parada,60,-0.021178466572052284,0.9882132538281049
bateria3,Bprima,0.88|28|4.1|0.47|10,0.47,0.88,28,4.1,6.8,parada,60,-0.0005963957990051807,0.9883256523891413
bateria3,Bprima,0.88|28|4.1|0.65|1,0.65,0.88,28,4.1,6.8,parada,60,0.07540805311402396,0.9865833592563091
bateria3,Bprima,0.88|28|4.1|0.65|2,0.65,0.88,28,4.1,6.8,parada,60,0.050455736180826376,0.9846920312570909
bateria3,Bprima,0.88|28|4.1|0.65|3,0.65,0.88,28,4.1,6.8,parada,60,0.08478917886773804,0.9855190642791241
bateria3,Bprima,0.88|28|4.1|0.65|4,0.65,0.88,28,4.1,6.8,parada,60,0.0636756417060268,0.985708328881539
bateria3,Bprima,0.88|28|4.1|0.65|5,0.65,0.88,28,4.1,6.8,parada,60,0.09984881256956367,0.9859300103738355
bateria3,Bprima,0.88|28|4.1|0.65|6,0.65,0.88,28,4.1,6.8,parada,60,0.042946858043716944,0.9855272412696886
bateria3,Bprima,0.88|28|4.1|0.65|7,0.65,0.88,28,4.1,6.8,parada,60,0.0618408978529999,0.9855889063139103
bateria3,Bprima,0.88|28|4.1|0.65|8,0.65,0.88,28,4.1,6.8,parada,60,0.06568365507115623,0.9844946838803003
bateria3,Bprima,0.88|28|4.1|0.65|9,0.65,0.88,28,4.1,6.8,parada,60,0.07388324069689571,0.9858224002957062
bateria3,Bprima,0.88|28|4.1|0.65|10,0.65,0.88,28,4.1,6.8,parada,60,0.0876445780392528,0.9860481185681506
bateria3,Bprima,0.88|28|6|0.3|1,0.3,0.88,28,6,6.8,parada,60,-0.19219240300283416,0.9947503423281402
bateria3,Bprima,0.88|28|6|0.3|2,0.3,0.88,28,6,6.8,parada,60,-0.24837447095850002,0.9941415960728629
bateria3,Bprima,0.88|28|6|0.3|3,0.3,0.88,28,6,6.8,parada,60,-0.19884838452775022,0.9943229980800299
bateria3,Bprima,0.88|28|6|0.3|4,0.3,0.88,28,6,6.8,parada,60,-0.2291632971042637,0.9947213466126532
bateria3,Bprima,0.88|28|6|0.3|5,0.3,0.88,28,6,6.8,parada,60,-0.158495003263068,0.9944794017291059
bateria3,Bprima,0.88|28|6|0.3|6,0.3,0.88,28,6,6.8,parada,60,-0.23335619740078833,0.9945522312816599
bateria3,Bprima,0.88|28|6|0.3|7,0.3,0.88,28,6,6.8,parada,60,-0.24389271319491884,0.9946931103014403
bateria3,Bprima,0.88|28|6|0.3|8,0.3,0.88,28,6,6.8,parada,60,-0.24276505436689558,0.9937525909750125
bateria3,Bprima,0.88|28|6|0.3|9,0.3,0.88,28,6,6.8,parada,60,-0.21120810198248952,0.994570627140363
bateria3,Bprima,0.88|28|6|0.3|10,0.3,0.88,28,6,6.8,parada,60,-0.17101829385455825,0.9945617678511571
bateria3,Bprima,0.88|28|6|0.47|1,0.47,0.88,28,6,6.8,parada,60,-0.15966920530007558,0.992552440207778
bateria3,Bprima,0.88|28|6|0.47|2,0.47,0.88,28,6,6.8,parada,60,-0.20502085717203522,0.9912398699468915
bateria3,Bprima,0.88|28|6|0.47|3,0.47,0.88,28,6,6.8,parada,60,-0.16142246728699255,0.991640968150391
bateria3,Bprima,0.88|28|6|0.47|4,0.47,0.88,28,6,6.8,parada,60,-0.18801246290017182,0.9919659784254087
bateria3,Bprima,0.88|28|6|0.47|5,0.47,0.88,28,6,6.8,parada,60,-0.12962135600361752,0.9918917038909234
bateria3,Bprima,0.88|28|6|0.47|6,0.47,0.88,28,6,6.8,parada,60,-0.19547756931056268,0.991988205701006
bateria3,Bprima,0.88|28|6|0.47|7,0.47,0.88,28,6,6.8,parada,60,-0.19649104446646473,0.991855887518057
bateria3,Bprima,0.88|28|6|0.47|8,0.47,0.88,28,6,6.8,parada,60,-0.19756080736593673,0.9909555787946466
bateria3,Bprima,0.88|28|6|0.47|9,0.47,0.88,28,6,6.8,parada,60,-0.17355842107265076,0.9919481504958039
bateria3,Bprima,0.88|28|6|0.47|10,0.47,0.88,28,6,6.8,parada,60,-0.13875402887074104,0.9919696072823713
bateria3,Bprima,0.88|28|6|0.65|1,0.65,0.88,28,6,6.8,parada,60,-0.12581537756212188,0.9905040488477342
bateria3,Bprima,0.88|28|6|0.65|2,0.65,0.88,28,6,6.8,parada,60,-0.16502628329487584,0.9889827649298487
bateria3,Bprima,0.88|28|6|0.65|3,0.65,0.88,28,6,6.8,parada,60,-0.12456761070327044,0.9894629663428167
bateria3,Bprima,0.94|22|3|0.3|1,0.3,0.94,22,3,6.8,parada,60,0.9870214660628936,0.9991696891821557
bateria3,Bprima,0.88|28|6|0.65|4,0.65,0.88,28,6,6.8,parada,60,-0.14945993446198366,0.9897769684864094
bateria3,Bprima,0.94|22|3|0.3|2,0.3,0.94,22,3,6.8,parada,60,0.989654708375573,0.9993513991024287
bateria3,Bprima,0.88|28|6|0.65|5,0.65,0.88,28,6,6.8,parada,60,-0.09815859060184197,0.9897723038817267
bateria3,Bprima,0.88|28|6|0.65|6,0.65,0.88,28,6,6.8,parada,60,-0.1592834109652918,0.9897796631602328
bateria3,Bprima,0.88|28|6|0.65|7,0.65,0.88,28,6,6.8,parada,60,-0.15584150110253098,0.9896462559265514
bateria3,Bprima,0.88|28|6|0.65|8,0.65,0.88,28,6,6.8,parada,60,-0.15505800610231896,0.9886883130627453
bateria3,Bprima,0.88|28|6|0.65|9,0.65,0.88,28,6,6.8,parada,60,-0.1367599009606593,0.9898194210453396
bateria3,Bprima,0.94|22|3|0.3|3,0.3,0.94,22,3,6.8,parada,60,0.9883293260540569,0.9992633044230856
bateria3,Bprima,0.88|28|6|0.65|10,0.65,0.88,28,6,6.8,parada,60,-0.1074433059131048,0.9898385108590814
bateria3,Bprima,0.94|22|3|0.3|4,0.3,0.94,22,3,6.8,parada,60,0.9874839276250569,0.9992125297052591
bateria3,Bprima,0.94|22|3|0.3|5,0.3,0.94,22,3,6.8,parada,60,0.9855125281996473,0.9990812767912828
bateria3,Bprima,0.94|22|3|0.3|6,0.3,0.94,22,3,6.8,parada,60,0.9899665167222245,0.9993591716495116
bateria3,Bprima,0.94|22|3|0.3|7,0.3,0.94,22,3,6.8,parada,60,0.9875976818276704,0.9992238181950457
bateria3,Bprima,0.94|22|3|0.3|8,0.3,0.94,22,3,6.8,parada,60,0.9877257470614381,0.9992402586254033
bateria3,Bprima,0.94|22|3|0.3|9,0.3,0.94,22,3,6.8,parada,60,0.9874383456021711,0.9992086913945197
bateria3,Bprima,0.94|22|3|0.3|10,0.3,0.94,22,3,6.8,parada,60,0.9882690528752555,0.9992489036711513
bateria3,Bprima,0.94|22|3|0.47|1,0.47,0.94,22,3,6.8,parada,60,0.99463630101771,0.9995381780792005
bateria3,Bprima,0.94|22|3|0.47|2,0.47,0.94,22,3,6.8,parada,60,0.9938733504081524,0.99947843249955
bateria3,Bprima,0.94|22|3|0.47|3,0.47,0.94,22,3,6.8,parada,60,0.9939447952376386,0.9994846919287397
bateria3,Bprima,0.94|22|3|0.47|4,0.47,0.94,22,3,6.8,parada,60,0.9946059732805801,0.9995406453712952
bateria3,Bprima,0.94|22|3|0.47|5,0.47,0.94,22,3,6.8,parada,60,0.9952125273701985,0.9995899392012129
bateria3,Bprima,0.94|22|3|0.47|6,0.47,0.94,22,3,6.8,parada,60,0.9941611919744465,0.9994967141871424
bateria3,Bprima,0.94|22|3|0.47|7,0.47,0.94,22,3,6.8,parada,60,0.9948995318365503,0.9995686792203591
bateria3,Bprima,0.94|22|3|0.47|8,0.47,0.94,22,3,6.8,parada,60,0.9931137111587138,0.9994219979737933
bateria3,Bprima,0.94|22|3|0.47|9,0.47,0.94,22,3,6.8,parada,60,0.9957300685398859,0.9996345245879819
bateria3,Bprima,0.94|22|3|0.47|10,0.47,0.94,22,3,6.8,parada,60,0.9930824581653636,0.9994059286705336
bateria3,Bprima,0.94|22|3|0.65|1,0.65,0.94,22,3,6.8,parada,60,0.9476907903549746,0.9940995521151238
bateria3,Bprima,0.94|22|3|0.65|2,0.65,0.94,22,3,6.8,parada,60,0.9430476442030093,0.9936525137746158
bateria3,Bprima,0.94|22|3|0.65|3,0.65,0.94,22,3,6.8,parada,60,0.9465830981644856,0.9940394975434192
bateria3,Bprima,0.94|22|3|0.65|4,0.65,0.94,22,3,6.8,parada,60,0.9467438848088678,0.9940644561936207
bateria3,Bprima,0.94|22|3|0.65|5,0.65,0.94,22,3,6.8,parada,60,0.949468444067871,0.994335633092782
bateria3,Bprima,0.94|22|3|0.65|6,0.65,0.94,22,3,6.8,parada,60,0.943051774587368,0.9935763606415715
bateria3,Bprima,0.94|22|3|0.65|7,0.65,0.94,22,3,6.8,parada,60,0.9476815408250533,0.9941641684437825
bateria3,Bprima,0.94|22|3|0.65|8,0.65,0.94,22,3,6.8,parada,60,0.945131826657231,0.993939159756493
bateria3,Bprima,0.94|22|3|0.65|9,0.65,0.94,22,3,6.8,parada,60,0.9461953065280091,0.9939636439178677
